cod_mun,nome_mun_rqual,uf_rqual,kmeans_cluster,lof_score,lof_outlier,shap_dominante,shap_dominante_valor
3165602,Senador Cortes,MG,1,1.1267659542309931,False,lat,0.13934219593012717
3165701,Senador Firmino,MG,1,1.0000096191152716,False,lat,0.18401967621673052
3165800,Senador José Bento,MG,1,1.0397095586693728,False,lat,0.1302211362790658
3165909,Senador Modestino Gonçalves,MG,1,1.1259958280853701,False,lat,0.1884915520021756
3166006,Senhora de Oliveira,MG,1,1.3192239239603514,True,lat,0.20748073041052134
3166105,Senhora do Porto,MG,1,1.1650758944727846,False,idhm,0.33392357274858425
3166204,Senhora dos Remédios,MG,1,1.15587850130144,False,lat,0.21052413491845817
3166303,Sericita,MG,1,1.4710923606745294,True,idhm,0.3513237415973421
3166402,Seritinga,MG,1,1.0146678430808176,False,lat,0.14845465675876268
3166501,Serra Azul de Minas,MG,1,1.465982526561064,True,idhm,0.31213104308021417
3166600,Serra da Saudade,MG,1,0.9995968150216612,False,idhm,0.1581537680231229
3166709,Serra dos Aimorés,MG,1,1.1817298411673125,False,idhm,0.15861534375743902
3166808,Serra do Salitre,MG,1,1.1436038630489251,False,idhm,0.13181413151970123
3166907,Serrania,MG,1,1.048514656777341,False,lat,0.12198350432061819
3166956,Serranópolis de Minas,MG,2,1.0336102722085736,False,pib_per_capita,0.19380439371815184
3167004,Serranos,MG,1,1.1759936016077155,False,lat,0.16383570976755146
3167103,Serro,MG,1,1.20819459600235,False,idhm,0.16820362277717432
3167202,Sete Lagoas,MG,0,0.9954532957859396,False,pib_industria,0.5247110129285967
3167301,Silveirânia,MG,1,1.0138304600795431,False,lat,0.15774128826740558
3167400,Silvianópolis,MG,1,0.9851576194309521,False,idhm,0.12908882591170348
3167509,Simão Pereira,MG,1,1.2197804563659482,False,lon,0.09209685549750085
3167608,Simonésia,MG,1,1.3489269224621703,True,lat,0.1988971005539337
3167707,Sobrália,MG,1,1.2279061065814072,False,lat,0.21855629218309747
3167806,Soledade de Minas,MG,1,1.0510809588070875,False,idhm,0.18249407601863277
3167905,Tabuleiro,MG,1,0.9912934906120926,False,lat,0.13279532346719145
3168002,Taiobeiras,MG,1,1.0256624022487113,False,idhm,0.15568094078013447
3168051,Taparuba,MG,2,1.1389305987685368,False,lon,0.16252240602402057
3168101,Tapira,MG,1,1.3115950995235892,True,idhm,0.15073471213208792
3168200,Tapiraí,MG,1,1.060128291944848,False,lat,0.1317792199099692
3168309,Taquaraçu de Minas,MG,1,1.0965389494117725,False,lat,0.1556491309258429
3168408,Tarumirim,MG,1,1.1192795982641663,False,lat,0.21731938311794263
3168507,Teixeiras,MG,1,1.028041670313813,False,lat,0.14168403989783687
3168606,Teófilo Otoni,MG,1,1.2193996602826367,False,idhm,0.15593084424061557
3168705,Timóteo,MG,0,0.9712388534083084,False,pib_industria,0.46018706373942697
3168804,Tiradentes,MG,1,0.999084940473457,False,idhm,0.13072726684604177
3168903,Tiros,MG,1,1.0656409097443706,False,lat,0.1167610172341803
3169000,Tocantins,MG,1,0.9791879806931691,False,lat,0.12226263166695261
3169059,Tocos do Moji,MG,1,1.0262352928104752,False,idhm,0.12613249227551954
3169109,Toledo,MG,1,1.0230189222600266,False,lat,0.1397365130966346
3169208,Tombos,MG,1,1.035996688266756,False,idhm,0.14417665863976767
3169307,Três Corações,MG,1,1.0228663317652686,False,idhm,0.15040286421702156
3169356,Três Marias,MG,1,1.1707292739755735,False,pib_industria,0.21785901468757204
3169406,Três Pontas,MG,1,1.0006284250056603,False,idhm,0.14109363993113255
3169505,Tumiritinga,MG,1,1.4082526787373917,True,lat,0.23765679486714134
3169604,Tupaciguara,MG,1,1.2032839654913459,False,idhm,0.12973196655575378
3169703,Turmalina,MG,1,1.2321137783039542,False,idhm,0.12037876940949434
3169802,Turvolândia,MG,1,0.999953922224002,False,idhm,0.1173248556570769
3169901,Ubá,MG,1,1.0103959549431272,False,idhm,0.13237888516292062
3170008,Ubaí,MG,1,1.1346596846387782,False,lat,0.1907212373691793
3170057,Ubaporanga,MG,1,1.1798479482480515,False,lat,0.22986767200705074
3170107,Uberaba,MG,0,1.5096822849399054,True,pib_industria,0.5442509751715017
3170206,Uberlândia,MG,0,1.3957565309520497,True,pib_industria,0.5369631418208997
3170305,Umburatiba,MG,1,1.0303638216384567,False,lat,0.15872406901097427
3170404,Unaí,MG,1,1.0391047996940235,False,area_km2,0.15437167961409615
3170438,União de Minas,MG,1,0.9737312077558476,False,idhm,0.15689819999564739
3170479,Uruana de Minas,MG,1,1.1006243352209188,False,idhm,0.10992426821313298
3170503,Urucânia,MG,1,1.0378734194403045,False,lat,0.1764518148418614
3170529,Urucuia,MG,1,1.2641446791001967,False,lat,0.1648942503822436
3170578,Vargem Alegre,MG,1,1.0326226513734225,False,lat,0.21564092196932025
3170602,Vargem Bonita,MG,1,1.0552856862982885,False,idhm,0.14243213376889266
3170651,Vargem Grande do Rio Pardo,MG,1,0.9958358680593605,False,lat,0.11218202289540154
3170701,Varginha,MG,1,1.0413197261895142,False,idhm,0.10869231229025046
3170750,Varjão de Minas,MG,1,1.298261506884391,True,idhm,0.12504944306731267
3170800,Várzea da Palma,MG,1,1.0829090877008878,False,lat,0.11837074758867906
3170909,Varzelândia,MG,1,1.2609610130153004,False,idhm,0.2667081689118467
3171006,Vazante,MG,1,1.1013829487718052,False,idhm,0.13286130791777262
3171030,Verdelândia,MG,1,1.270865502490754,False,idhm,0.3145556179712852
3171071,Veredinha,MG,1,1.1618864767268051,False,lat,0.16277630196983378
3171105,Veríssimo,MG,1,0.999402830129878,False,lat,0.12316745706953766
3171154,Vermelho Novo,MG,1,1.1606010241116906,False,lat,0.2372382611817836
3171204,Vespasiano,MG,0,1.0094608129407607,False,densidade,0.4749334383602785
3171303,Viçosa,MG,1,1.0194741546554202,False,idhm,0.13751091319436193
3171402,Vieiras,MG,1,1.0664143684530423,False,idhm,0.183649806907521
3171501,Mathias Lobato,MG,1,1.0277958527958604,False,idhm,0.1809423572795535
3171600,Virgem da Lapa,MG,1,1.2174474085361586,False,idhm,0.21083572991435115
3171709,Virgínia,MG,1,1.1838088888300953,False,lat,0.12746650152527988
3171808,Virginópolis,MG,1,0.9951435450489002,False,lat,0.13483188628812265
3171907,Virgolândia,MG,1,1.2497301122684428,False,lat,0.21313699077640624
3172004,Visconde do Rio Branco,MG,1,1.0431643728822255,False,idhm,0.14351790352703242
3172103,Volta Grande,MG,1,1.0151588783196854,False,lat,0.14000531669279193
3172202,Wenceslau Braz,MG,1,1.2294659920194664,False,idhm,0.16150929477364434
3200102,Afonso Cláudio,ES,1,1.2146797043368476,False,lat,0.15610177674456002
3200136,Águia Branca,ES,1,1.23854341661925,False,idhm,0.18085161471141253
3200169,Água Doce do Norte,ES,1,1.1042456333419004,False,lat,0.15444015937910352
3200201,Alegre,ES,1,1.0397379862335296,False,idhm,0.20754903558059215
3200300,Alfredo Chaves,ES,1,1.1628260333674836,False,idhm,0.18877138588884232
3200359,Alto Rio Novo,ES,1,1.146549787344308,False,idhm,0.17663314445715922
3200409,Anchieta,ES,0,1.036891474470201,False,pib_industria,0.4942453471406313
3200508,Apiacá,ES,1,1.0293289197899507,False,lat,0.17281590979455277
3200607,Aracruz,ES,1,1.2600094405475033,False,pib_industria,0.316441458861012
3200706,Atilio Vivacqua,ES,1,1.0606965249604035,False,idhm,0.19881836554794521
3200805,Baixo Guandu,ES,1,1.0358792313078746,False,idhm,0.16831090790575298
3200904,Barra de São Francisco,ES,1,1.141501445082552,False,idhm,0.16435460328987908
3201001,Boa Esperança,ES,1,1.0612841248197964,False,idhm,0.16644231848963828
3201100,Bom Jesus do Norte,ES,1,1.2309750732184592,False,idhm,0.1631176285015646
3201159,Brejetuba,ES,1,1.273788389511197,False,lat,0.15125204244264212
3201209,Cachoeiro de Itapemirim,ES,1,1.1046475303834768,False,idhm,0.1572689269392414
3201308,Cariacica,ES,0,1.1078480152825745,False,densidade,0.3809892942122573
3201407,Castelo,ES,1,1.1010361515622877,False,idhm,0.17002551076277528
3201506,Colatina,ES,1,1.0641296192615042,False,idhm,0.18264289124515806
3201605,Conceição da Barra,ES,1,1.0313730887601307,False,idhm,0.16987460305741878
3201704,Conceição do Castelo,ES,1,1.0705547974915994,False,lat,0.15042194825088623
3201803,Divino de São Lourenço,ES,1,1.0485591906367324,False,lat,0.1967671272263366
3201902,Domingos Martins,ES,1,1.226312907147022,False,lat,0.1540038845943883
3202009,Dores do Rio Preto,ES,1,1.077606499744902,False,lat,0.1475202611761071
3202108,Ecoporanga,ES,1,1.1090549111797512,False,lat,0.14782021734623882
3202207,Fundão,ES,1,1.0099920606776345,False,idhm,0.21995441075430225
3202256,Governador Lindenberg,ES,1,1.1017649290028382,False,idhm,0.19186331448989744
3202306,Guaçuí,ES,1,1.0168365890224778,False,idhm,0.16084143426785796
3202405,Guarapari,ES,1,1.018445794262427,False,idhm,0.1917675288680166
3202454,Ibatiba,ES,1,1.1622354637346208,False,lat,0.17532284564041467
3202504,Ibiraçu,ES,1,1.0205573316914045,False,idhm,0.18911503903026705
3202553,Ibitirama,ES,1,1.2436642742044612,False,lat,0.20768019660473494
3202603,Iconha,ES,1,1.0725686122193876,False,idhm,0.18551628907951725
3202652,Irupi,ES,1,1.2385141378490467,False,lat,0.1879967230128395
3202702,Itaguaçu,ES,1,1.1976685444682622,False,idhm,0.1995802423574684
3202801,Itapemirim,ES,0,1.1181124013762207,False,pib_industria,0.48323704847522375
3202900,Itarana,ES,1,1.1720915322932055,False,idhm,0.2032079420537032
3203007,Iúna,ES,1,1.078702687243052,False,lat,0.16120928536409895
3203056,Jaguaré,ES,1,1.0971379125816816,False,idhm,0.17199431966149897
3203106,Jerônimo Monteiro,ES,1,0.9581755752615188,False,idhm,0.18772664826997748
3203130,João Neiva,ES,1,1.0884795876905833,False,idhm,0.19177460254877826
3203163,Laranja da Terra,ES,1,1.0631455955030036,False,lat,0.16269674603390494
3203205,Linhares,ES,0,1.272977675951691,False,pib_industria,0.45613784638145016
3203304,Mantenópolis,ES,1,1.0898506283568772,False,idhm,0.18870688563308788
3203320,Marataízes,ES,0,1.0110805780436298,False,pib_industria,0.48655801628593853
3203346,Marechal Floriano,ES,1,1.0600619281103865,False,idhm,0.19945716564277458
3203353,Marilândia,ES,1,1.0388988296895985,False,idhm,0.19251384401055932
3203403,Mimoso do Sul,ES,1,1.055068358522783,False,lat,0.15608221746571566
3203502,Montanha,ES,1,1.139752081598005,False,idhm,0.15260617194535017
3203601,Mucurici,ES,1,1.1986377530575925,False,idhm,0.15565822771323698
3203700,Muniz Freire,ES,1,1.0668972123772287,False,lat,0.17381720224495725
3203809,Muqui,ES,1,1.0330186496962672,False,idhm,0.23792916371570558
3203908,Nova Venécia,ES,1,1.1770339969880683,False,idhm,0.20866342138351354
3204005,Pancas,ES,1,1.3280889084516674,True,idhm,0.18813847878753112
3204054,Pedro Canário,ES,1,1.0344751296234291,False,lat,0.15600536453913932
3204104,Pinheiros,ES,1,1.0304297763980148,False,idhm,0.15770564128786588
3204203,Piúma,ES,1,1.0588835318225107,False,idhm,0.17059357231156946
3204252,Ponto Belo,ES,1,1.0452677840581843,False,idhm,0.19114925553285328
3204302,Presidente Kennedy,ES,0,1.0365099419619588,False,pib_industria,0.49641027859033676
3204351,Rio Bananal,ES,1,1.092583504368746,False,idhm,0.1641299123673609
3204401,Rio Novo do Sul,ES,1,1.2935772195518633,True,idhm,0.18442391670286554
3204500,Santa Leopoldina,ES,2,1.1176007596900301,False,idhm,0.18086816118176036
3204559,Santa Maria de Jetibá,ES,1,1.3609914750718055,True,idhm,0.14969820400397985
3204609,Santa Teresa,ES,1,1.1151610074026361,False,idhm,0.1921131741380182
3204658,São Domingos do Norte,ES,1,1.0499537779650554,False,idhm,0.1664045403670284
3204708,São Gabriel da Palha,ES,1,1.0238059330319156,False,idhm,0.19386548139862197
3204807,São José do Calçado,ES,1,0.9920023300768038,False,idhm,0.14133968962020804
3204906,São Mateus,ES,1,1.241649868355426,False,idhm,0.18593223184228405
3204955,São Roque do Canaã,ES,1,1.0657129102446892,False,idhm,0.1879189677953181
3205002,Serra,ES,0,1.0501607644398023,False,pib_industria,0.33052964119396055
3205010,Sooretama,ES,1,1.0157235575581292,False,lat,0.14812752664371553
3205036,Vargem Alta,ES,1,1.2736403233978462,False,idhm,0.1441991446856822
3205069,Venda Nova do Imigrante,ES,1,1.0374329395366597,False,idhm,0.20082606101874492
3205101,Viana,ES,1,1.161682046575608,False,idhm,0.1614472728613434
3205150,Vila Pavão,ES,1,1.1428319648342362,False,idhm,0.1767346899451923
3205176,Vila Valério,ES,1,1.2471208429844363,False,idhm,0.17142041537781347
3205200,Vila Velha,ES,0,1.295399960336469,True,pib_industria,0.27664213929263554
3205309,Vitória,ES,4,0.9899013965981533,False,pib_industria,0.10307419767207752
3300100,Angra dos Reis,RJ,0,1.009164553094752,False,pib_industria,0.5880214907926237
3300159,Aperibé,RJ,1,1.096419855327063,False,lat,0.1391026522880692
3300209,Araruama,RJ,1,1.110445721454378,False,idhm,0.159906149527778
3300225,Areal,RJ,1,1.0465757718521458,False,lat,0.12871239356487094
3300233,Armação dos Búzios,RJ,0,1.1980162478783838,False,densidade,0.15249887609701973
3300258,Arraial do Cabo,RJ,1,1.0674699300813828,False,idhm,0.1325223039352893
3300308,Barra do Piraí,RJ,1,0.9836386853284196,False,idhm,0.13362311106993902
3300407,Barra Mansa,RJ,1,0.9928047292194841,False,idhm,0.1318432275447406
3300456,Belford Roxo,RJ,0,0.9919467290396007,False,densidade,0.4581981473174523
3300506,Bom Jardim,RJ,1,1.096008063874383,False,lat,0.13809814586814004
3300605,Bom Jesus do Itabapoana,RJ,1,1.1025143462587195,False,idhm,0.14941273930592067
3300704,Cabo Frio,RJ,0,1.0093341963052493,False,pib_industria,0.5215604642928945
3300803,Cachoeiras de Macacu,RJ,1,1.093871615006212,False,idhm,0.15386948046758564
3300902,Cambuci,RJ,1,0.9782115504543137,False,idhm,0.1369256238581939
3300936,Carapebus,RJ,1,1.0412517885794188,False,idhm,0.18971282564674055
3300951,Comendador Levy Gasparian,RJ,1,1.1870107794264704,False,idhm,0.16429367960134603
3301009,Campos dos Goytacazes,RJ,0,1.3888542497524696,True,pib_industria,0.5175570838145404
3301108,Cantagalo,RJ,1,1.0576509050215444,False,idhm,0.13961512976318918
3301157,Cardoso Moreira,RJ,1,1.0163476025531082,False,lat,0.15435039099988462
3301207,Carmo,RJ,1,1.0877596652887755,False,idhm,0.1627194974664561
3301306,Casimiro de Abreu,RJ,1,1.0627817013965568,False,idhm,0.1379857059169873
3301405,Conceição de Macabu,RJ,1,1.0714246257269666,False,idhm,0.15183554454503528
3301504,Cordeiro,RJ,1,1.0452494859428516,False,idhm,0.13892849596373172
3301603,Duas Barras,RJ,1,1.146000444232509,False,lat,0.13523070660705974
3301702,Duque de Caxias,RJ,0,1.0370879356151597,False,pib_industria,0.3404369808920117
3301801,Engenheiro Paulo de Frontin,RJ,1,1.0355296111966206,False,idhm,0.13172989177265437
3301850,Guapimirim,RJ,1,1.0655208104539349,False,idhm,0.12483435708099452
3301876,Iguaba Grande,RJ,1,1.048370340101274,False,lat,0.11833274931848156
3301900,Itaboraí,RJ,1,1.091232671666735,False,idhm,0.12497535129582296
3302007,Itaguaí,RJ,1,1.1302001384059808,False,idhm,0.12640588140663733
3302056,Italva,RJ,1,0.9779260411178811,False,idhm,0.13823082082855223
3302106,Itaocara,RJ,1,1.041558346983767,False,idhm,0.1447750884356153
3302205,Itaperuna,RJ,1,1.0755114090981133,False,idhm,0.18343648615722263
3302254,Itatiaia,RJ,0,1.0223922234901264,False,pib_industria,0.4193747509339384
3302270,Japeri,RJ,1,1.7900405040446183,True,densidade,0.3711129381387224
3302304,Laje do Muriaé,RJ,1,1.0968729783530646,False,lat,0.14378081915933
3302403,Macaé,RJ,0,1.0809631286359722,False,pib_industria,0.5516427006381834
3302452,Macuco,RJ,1,1.103200523611722,False,idhm,0.13549496178592485
3302502,Magé,RJ,1,1.0597940534742798,False,densidade,0.13018197357895728
3302601,Mangaratiba,RJ,1,1.122518616618828,False,idhm,0.13196311283834947
3302700,Maricá,RJ,0,1.0099893921731327,False,pib_industria,0.5087137280169688
3302809,Mendes,RJ,1,1.2602707081053965,False,idhm,0.13533160985553075
3302858,Mesquita,RJ,0,1.0151408950669474,False,densidade,0.42135137204118017
3302908,Miguel Pereira,RJ,1,1.0354180917321512,False,idhm,0.13566683460879925
3303005,Miracema,RJ,1,0.9888217798857379,False,idhm,0.1340812105273256
3303104,Natividade,RJ,1,1.2399299147699827,False,idhm,0.17974839371575108
3303203,Nilópolis,RJ,0,1.1860659790198116,False,densidade,0.47427653371763745
3303302,Niterói,RJ,0,1.1440990182689463,False,pib_industria,0.3091179650509377
3303401,Nova Friburgo,RJ,1,1.1110921343852354,False,idhm,0.14810625157740626
3303500,Nova Iguaçu,RJ,0,1.03573928366743,False,densidade,0.5068823901291277
3303609,Paracambi,RJ,1,1.1865910589078297,False,idhm,0.1319572403036356
3303708,Paraíba do Sul,RJ,1,1.0699438131314742,False,idhm,0.1835926062826847
3303807,Paraty,RJ,1,1.1612825800760829,False,idhm,0.14840076174739317
3303856,Paty do Alferes,RJ,1,1.0156541581485121,False,lat,0.13454986219869888
3303906,Petrópolis,RJ,0,0.998838529095391,False,pib_industria,0.4305238312228317
3303955,Pinheiral,RJ,1,1.0572034928727043,False,idhm,0.12707153002576202
3304003,Piraí,RJ,1,1.202003889969888,False,idhm,0.14004345692374087
3304102,Porciúncula,RJ,1,0.9829578144860461,False,idhm,0.136325349157838
3304110,Porto Real,RJ,0,1.052452526983825,False,pib_industria,0.24953614735736432
3304128,Quatis,RJ,1,1.0321817629597283,False,idhm,0.12460935343835261
3304144,Queimados,RJ,0,1.0598616884403769,False,densidade,0.486904787138897
3304151,Quissamã,RJ,0,1.0333894503038077,False,pib_industria,0.5292193694246631
3304201,Resende,RJ,0,1.0746257788287503,False,pib_industria,0.5608733419264537
3304300,Rio Bonito,RJ,1,1.0323289752216198,False,idhm,0.15578500324473468
3304409,Rio Claro,RJ,1,1.0239973897818142,False,idhm,0.15013849632427162
3304508,Rio das Flores,RJ,1,1.2559444257181198,False,lat,0.12790112865800568
3304524,Rio das Ostras,RJ,0,0.9801052017505064,False,pib_industria,0.48112297704292334
3304557,Rio de Janeiro,RJ,4,0.9898533164053793,False,densidade,0.10140552506926596
3304607,Santa Maria Madalena,RJ,1,1.1465930800738309,False,lat,0.14004276356831977
3304706,Santo Antônio de Pádua,RJ,1,1.0582956308888365,False,idhm,0.17971060081430654
3304755,São Francisco de Itabapoana,RJ,1,1.3399939812858832,True,lat,0.17504239352283
3304805,São Fidélis,RJ,1,1.0411870748106946,False,idhm,0.1868641343193322
3304904,São Gonçalo,RJ,0,1.0387845534221372,False,densidade,0.3320225944560381
3305000,São João da Barra,RJ,0,1.031596695636312,False,pib_industria,0.4525271698743918
3305109,São João de Meriti,RJ,0,0.9871494109185658,False,densidade,0.48891329810044076
3305133,São José de Ubá,RJ,1,1.1580991924918949,False,lat,0.14775888492572747
3305158,São José do Vale do Rio Preto,RJ,1,1.10787811958442,False,lat,0.13772710685939313
3305208,São Pedro da Aldeia,RJ,1,1.0784062635334928,False,idhm,0.13877476064074548
3305307,São Sebastião do Alto,RJ,1,1.0519894133578593,False,lat,0.15518975880273925
3305406,Sapucaia,RJ,1,1.1331392987015712,False,lat,0.12086905734649957
3305505,Saquarema,RJ,0,1.0692406293314207,False,pib_industria,0.5589810463677575
3305554,Seropédica,RJ,1,1.0413210562668191,False,idhm,0.13297819220728813
3305604,Silva Jardim,RJ,1,1.0207647210264938,False,lat,0.13511437191353587
3305703,Sumidouro,RJ,1,1.2365490921185511,False,lat,0.194645852576694
3305752,Tanguá,RJ,1,1.0980882784729358,False,lat,0.14027473193607518
3305802,Teresópolis,RJ,1,1.1019609660371796,False,idhm,0.14576453215263138
3305901,Trajano de Moraes,RJ,1,1.049881759822699,False,lat,0.13587189863970478
3306008,Três Rios,RJ,0,1.2709001335348098,False,pib_industria,0.5845596146009497
3306107,Valença,RJ,1,0.9926397627090306,False,idhm,0.1347193410407018
3306156,Varre-Sai,RJ,1,1.0277458150184473,False,lat,0.1444567099460358
3306206,Vassouras,RJ,1,0.9964114569330842,False,idhm,0.13905035601464075
3306305,Volta Redonda,RJ,0,1.032970895125174,False,pib_industria,0.34809312033205536
3500105,Adamantina,SP,1,0.9933414285067957,False,idhm,0.13034142264985543
3500204,Adolfo,SP,1,1.0004470237904453,False,idhm,0.12438356615610206
3500303,Aguaí,SP,1,1.0306174045251189,False,idhm,0.13424436564685438
3500402,Águas da Prata,SP,1,1.0197216770477202,False,idhm,0.12429553920866945
3500501,Águas de Lindóia,SP,1,1.1230700553903212,False,idhm,0.13349984086236458
3500550,Águas de Santa Bárbara,SP,1,1.1908927769298536,False,idhm,0.12721825458295413
3500600,Águas de São Pedro,SP,1,2.265892600336626,True,densidade,0.17937810802354592
3500709,Agudos,SP,1,1.1898379658108889,False,idhm,0.13392035672551952
3500758,Alambari,SP,1,1.0940701960247528,False,idhm,0.18180417021762701
3500808,Alfredo Marcondes,SP,1,0.9718901005987612,False,idhm,0.18324173683903333
3500907,Altair,SP,1,1.0593682839944372,False,lat,0.11807459035923766
3501004,Altinópolis,SP,1,1.094030550375127,False,idhm,0.13132579388648072
3501103,Alto Alegre,SP,1,1.045522362716325,False,idhm,0.17095689218323398
3501152,Alumínio,SP,0,1.1412131451725662,False,pib_industria,0.4654068142378233
3501202,Álvares Florence,SP,1,1.0934017292680027,False,idhm,0.11907341252482205
3501301,Álvares Machado,SP,1,1.0507247806818847,False,idhm,0.12229131284122281
3501400,Álvaro de Carvalho,SP,1,1.0953394037214905,False,idhm,0.22572368918272462
3501509,Alvinlândia,SP,1,1.3196146830183362,True,idhm,0.13073697882091406
3501608,Americana,SP,0,1.0400660873075738,False,pib_industria,0.332572060723645
3501707,Américo Brasiliense,SP,1,0.9907162775225805,False,idhm,0.13295570581918742
3501806,Américo de Campos,SP,1,0.9844192096092377,False,idhm,0.12281768755563785
3501905,Amparo,SP,0,0.9974017284516178,False,pib_industria,0.4260422054353898
3502002,Analândia,SP,1,1.0700259266684045,False,idhm,0.12517313276716285
3502101,Andradina,SP,1,1.006118283912524,False,idhm,0.12406677230981482
3502200,Angatuba,SP,1,1.3056792434535218,True,idhm,0.150042560816053
3502309,Anhembi,SP,1,1.0241821598519427,False,idhm,0.15635523170854362
3502408,Anhumas,SP,1,1.124866056268518,False,idhm,0.11921898736270746
3502507,Aparecida,SP,1,1.0054608608205855,False,idhm,0.1305920282180979
3502606,Aparecida d'Oeste,SP,1,1.0151622074277913,False,idhm,0.12084491706729182
3502705,Apiaí,SP,1,1.2813326327505083,False,idhm,0.14339556576640042
3502754,Araçariguama,SP,1,1.224996306030775,False,idhm,0.12411637825847202
3502804,Araçatuba,SP,1,1.0006140493588198,False,idhm,0.11242704798771765
3502903,Araçoiaba da Serra,SP,1,1.2051815321406092,False,idhm,0.1384508687773744
3503000,Aramina,SP,1,0.9751754726320543,False,idhm,0.1273432920388445
3503109,Arandu,SP,1,1.0782139091488545,False,idhm,0.11738963318852072
3503158,Arapeí,SP,1,1.128559451432321,False,lat,0.12827225334265727
3503208,Araraquara,SP,0,0.9757409629993241,False,pib_industria,0.4464549986057074
3503307,Araras,SP,1,1.0096321147463403,False,idhm,0.12006695581090818
3503356,Arco-Íris,SP,1,1.1190590120840063,False,idhm,0.174210222730934
3503406,Arealva,SP,1,0.9643960902184012,False,idhm,0.1553345106079358
3503505,Areias,SP,1,1.0123682443938093,False,idhm,0.15758819948063366
3503604,Areiópolis,SP,1,1.0330986804419602,False,idhm,0.16504525968003653
3503703,Ariranha,SP,1,1.2127780381895334,False,idhm,0.12912973326138555
3503802,Artur Nogueira,SP,1,1.016168990958623,False,idhm,0.13591473249111294
3503901,Arujá,SP,0,0.9920397500637179,False,densidade,0.44611423879940143
3503950,Aspásia,SP,1,1.141555152918339,False,idhm,0.2200253027996417
3504008,Assis,SP,1,1.0202830259790523,False,idhm,0.11178821301355031
3504107,Atibaia,SP,0,1.2652574138315602,False,pib_industria,0.20922128696326822
3504206,Auriflama,SP,1,1.0000022203386034,False,idhm,0.11923893299972928
3504305,Avaí,SP,1,1.509859095070106,True,idhm,0.12548790053966694
3504404,Avanhandava,SP,1,1.0641848192815662,False,idhm,0.17129156364777418
3504503,Avaré,SP,1,0.9853821134293703,False,idhm,0.13911356595092533
3504602,Bady Bassitt,SP,1,1.0796262221788377,False,idhm,0.13055402575019456
3504701,Balbinos,SP,1,1.425905885148834,True,idhm,0.1505229130475597
3504800,Bálsamo,SP,1,0.9950113382058132,False,idhm,0.12465626153164484
3504909,Bananal,SP,1,1.1637132085477666,False,idhm,0.1363992411723551
3505005,Barão de Antonina,SP,1,1.0373448267766956,False,idhm,0.12487921703121461
3505104,Barbosa,SP,1,1.0653540920525992,False,idhm,0.16239144045021603
3505203,Bariri,SP,1,1.0115223125150585,False,idhm,0.15948285673345988
3505302,Barra Bonita,SP,1,0.9893889662890809,False,idhm,0.11899738143859145
3505351,Barra do Chapéu,SP,1,1.0222314014726224,False,lat,0.11748603512064078
3505401,Barra do Turvo,SP,1,1.1951495346286953,False,lon,0.09140330511456486
3505500,Barretos,SP,1,1.0032861903688781,False,idhm,0.12318436729321158
3505609,Barrinha,SP,1,1.1511413076605692,False,idhm,0.12938038295185056
3505708,Barueri,SP,0,1.3095905371862548,True,pib_industria,0.2963611659300897
3505807,Bastos,SP,1,1.3065537980979696,True,idhm,0.15115101186209182
3505906,Batatais,SP,1,1.089726785403014,False,idhm,0.13141573854911648
3506003,Bauru,SP,0,1.0050409748571014,False,pib_industria,0.42999736101950825
3506102,Bebedouro,SP,1,1.0180552755607117,False,idhm,0.12678226889413244
3506201,Bento de Abreu,SP,1,1.212642956638439,False,idhm,0.16968156682185573
3506300,Bernardino de Campos,SP,1,1.073388844032384,False,idhm,0.12801923699035386
3506359,Bertioga,SP,1,1.0136287175690823,False,idhm,0.13804233477859612
3506409,Bilac,SP,1,1.2906680364293222,True,idhm,0.1472093388089902
3506508,Birigui,SP,1,0.9918211113428631,False,idhm,0.14100910641377706
3506607,Biritiba-Mirim,SP,1,1.2311433856323581,False,idhm,0.1455364681314283
3506706,Boa Esperança do Sul,SP,1,1.0593165503507416,False,idhm,0.11823908079261718
3506805,Bocaina,SP,1,1.0848781195566073,False,idhm,0.18294007189234082
3506904,Bofete,SP,1,1.0689756312052663,False,idhm,0.13315037526746626
3507001,Boituva,SP,1,0.9757742164525103,False,idhm,0.12148646319866835
3507100,Bom Jesus dos Perdões,SP,1,1.1365193121124613,False,idhm,0.13621776065337465
3507159,Bom Sucesso de Itararé,SP,1,1.2008146147738972,False,lat,0.1343450858083439
3507209,Borá,SP,1,1.0754463806954795,False,idhm,0.1290128376270445
3507308,Boracéia,SP,1,1.1164013512528157,False,idhm,0.12975366235773161
3507407,Borborema,SP,1,1.0924001534781858,False,idhm,0.13001973962988794
3507456,Borebi,SP,1,1.1029159777559205,False,idhm,0.14710121793852918
3507506,Botucatu,SP,1,0.9947557923198425,False,idhm,0.10657310369467853
3507605,Bragança Paulista,SP,0,1.0690827596638401,False,pib_industria,0.31735241977554157
3507704,Braúna,SP,1,0.9665249678346445,False,idhm,0.14853047314566278
3507753,Brejo Alegre,SP,1,1.1505618213972701,False,idhm,0.12146449410876548
3507803,Brodowski,SP,1,0.9937430569273837,False,idhm,0.12866791939625488
3507902,Brotas,SP,1,1.0082211219027444,False,idhm,0.1340597160643447
3508009,Buri,SP,1,1.362089076598272,True,lat,0.11770853137516603
