cod_mun,nome_mun_rqual,uf_rqual,kmeans_cluster,lof_score,lof_outlier,IND2,IND4,IND5,IND8,IND9,INF1,INF4-UP,pib_agropecuaria,pib_industria,pib_per_capita,area_km2,densidade,pop_rural,idhm
4219200,Vidal Ramos,SC,1,1.302554953886267,True,-0.6128825159826533,-1.6525528277296582,-1.4132342203357517,0.37036847358875297,0.14303250028887005,-0.16091600566958772,0.7277386121853672,-0.07934567110422452,-0.12354142853350071,0.5311266020979822,-0.21026468904096893,-0.16498492877685828,-0.18849845756150035,0.5663283282403646
5104526,Ipiranga do Norte,MT,1,1.301775176697471,True,-0.6578600958573245,1.0246275455465508,0.09243262061491046,-0.08060714840041869,-0.9400800926006276,1.662475322979195,-0.6856814699616758,3.9045488041455125,-0.14908445577284424,3.9713486020294995,0.3383267702908459,-0.19113711389774254,-0.4775068835059885,0.9413057304966036
5106265,Novo Mundo,MT,1,1.3016838815058311,True,-0.45246319485622255,1.1025897272861287,-0.09901529740565314,-1.0354315550833617,-0.5227841775379868,0.9007674568374217,-0.6829216508495298,0.8135018172764926,-0.16453994831061866,0.40742061299648513,0.7626917937325923,-0.19308676265996785,-0.1329268311664494,0.20523897791954337
4309605,Horizontina,RS,1,1.3013584131781404,True,-0.2705909278421765,-0.052973226010585524,0.4030772049790403,0.5947329888323489,-0.3689126869806279,-0.002326741092742885,0.5725187539648519,0.11384144934984529,0.39021480230944444,2.392189284962189,-0.23117981380150987,-0.057031532227089926,-0.3178058989143859,1.719036638879914
3158706,Santana do Garambéu,MG,1,1.301114473029785,True,-0.1737335220626301,-2.093413139226753,0.949004777892526,-1.0409767865472659,0.10271498274367685,0.39521561354008883,0.12618213714220491,-0.4052443013540145,-0.16863659223575417,-0.4335766230366909,-0.23592879127575542,-0.1772878847591766,-0.744574408414243,0.10802261437162956
5206602,Cumari,GO,1,1.299884063463666,True,-0.9256860062012513,0.3823836131925512,-0.596558134613703,0.1528398984253016,0.4200647147051165,-0.8237359065198552,-0.718220790969309,-0.22818122148021847,-0.16643297997616915,0.011424292653816915,-0.17076129576318472,-0.1863134139429265,-0.7247916287914093,1.0801862498507662
3526100,Juquiá,SP,1,1.2998282951851403,True,2.809353955220685,-0.19355348276355305,0.42964069069090416,-0.5785947777450948,0.9019299676604532,-1.1119847603802295,-0.6447978500525614,-0.07021941505220675,-0.15884920085436646,-0.33877726531054536,-0.12715455046116603,-0.15950574346232854,0.1898921635879727,0.5663283282403646
4214904,Rio Fortuna,SC,1,1.2993756046983689,True,-0.06925509760189585,-1.1880106620719417,0.8600458784586186,0.26208245628349064,-0.4487433376414168,0.6674353834838818,-0.7041908420687494,-0.008800412914631591,-0.12494151102916605,0.7521051810642823,-0.21821093076365283,-0.16802705313860639,-0.3602489533779199,2.038461833394488
4110409,Indianópolis,PR,1,1.2989684966295765,True,0.10004718848579776,-1.523293690654589,-0.17444363328834714,-0.1527415595125608,-0.5683327415345647,0.30242956288581463,-0.7409428204133205,-0.268871871209743,-0.04527980476690884,1.8994453251362948,-0.2502813358196323,-0.134009043701158,-0.6864849737035588,0.8996415746903548
3102704,Cachoeira de Pajeú,MG,1,1.2984553174230666,True,1.5145756247512083,0.11487240754280319,0.1394629929028232,-0.2768940440470869,-5.111979730532687,0.17181284994420898,-0.681866962268126,-0.41393479636782515,-0.16722897058030092,-0.49174804511591547,-0.1480498729489932,-0.17295159699491688,-0.2500049178434014,-1.1280140078804175
3170750,Varjão de Minas,MG,1,1.298261506884391,True,0.6592236431607073,0.01808880108441182,0.7274743430080604,0.17186584808714236,1.4360268055160963,1.123910784418984,0.6178586026380944,0.3105512826569039,-0.15733139983797217,0.2346236503479978,-0.15592921510169805,-0.17698535305469335,-0.6343303728797245,0.7190968995299434
4113205,Lapa,PR,1,1.2981455531121562,True,-0.46552990806050915,0.6269846747175294,0.6057405831763777,0.5654106729722654,-0.13230808188067758,-0.19602218605726143,-0.6654472543302019,1.7309501980585287,0.2675777218286982,0.5853162755329445,0.10138508451843603,-0.15885025810261488,2.3253533021473087,0.6496566398528621
4304853,Carlos Gomes,RS,1,1.2981148164415535,True,-0.1662316472825779,1.0051823144487615,1.1667744149361967,0.4089165463544221,-1.6764519465508292,-1.711845203398875,1.3430374464198467,-0.2694926112972794,-0.16692383658863746,0.458515226704431,-0.2573222033619332,-0.1673211458281455,-0.6605875167427583,1.1079623537215986
3508702,Caconde,SP,1,1.2979883490844528,True,-0.052180399529086076,-0.5311572927045626,0.09349943147799977,-0.9162962195275967,0.9910802929034793,-0.9993179148336793,-0.7405576969771956,0.5977146878956754,-0.15329403826761676,-0.08802970466024856,-0.18862811931777398,-0.1335888607782646,0.11867415694577149,0.8440893669486897
4218806,Turvo,SC,1,1.2979127029377782,True,-0.6327656361980184,-0.9579488968317164,0.6894200368734339,-0.06976703749206141,1.4360268055160963,0.2132497541039903,0.17268259176846146,0.1703705977978763,-0.09035732323505824,0.5377743828392264,-0.2302146760052789,-0.10172218790603031,-0.16170178334511656,1.1218504056570149
4312609,Muçum,RS,1,1.2976071399545357,True,0.14568588846455408,1.1428564070123883,1.1998508335639548,0.01963779003174984,-2.5099582083782064,1.972651087664436,3.131133164894432,-0.3150134242297902,-0.10553469462328945,0.6418698959816725,-0.25231062277566324,-0.12545411939104867,-0.7102243092509591,1.2051787172695125
3126208,Formoso,MG,1,1.2970018731658972,True,0.33894507937658985,0.27510424552046503,-2.224778044706252,-2.554551800673345,0.8357930064302467,-0.048357635758574304,-0.6871134843468013,0.21105897312628794,-0.16362816921444334,-0.04222730664002896,0.3854219267698517,-0.1913388017007314,-0.3607884837312699,-0.2669547878846094
4208609,Jaborá,SC,1,1.2967744104662704,True,0.3648927051621192,0.2569211383836674,0.9518039918508249,0.6619430794874036,0.964045629207363,1.8679189916263297,2.2524418652157197,-0.13852694684693506,-0.16092308683825549,0.3015524378609771,-0.23960220206359129,-0.15527029959956323,-0.45448692176305483,1.0107459901736848
