cod_mun,nome_mun_rqual,uf_rqual,kmeans_cluster,hdbscan_cluster,hdbscan_noise,perfil_hdbscan,IND2,IND4,IND5,IND8,IND9,INF1,INF4-UP
3146206,Ouro Verde de Minas,MG,1,-1,True,C1-intermediário,-0.7226324681601753,-0.17453955869619797,-0.19581527923258962,-0.12775750946976694,-0.13436100850716012,0.4742228830455671,-0.7280650576371382
3146255,Padre Carvalho,MG,1,-1,True,C1-intermediário,1.5733058307960386,0.8198225799249053,1.0596138682904077,0.6812697292543605,0.5133450686495111,-0.9698745999342896,0.8080664850481486
3146305,Padre Paraíso,MG,1,-1,True,C1-intermediário,0.3167589682453419,1.054640412621337,0.692038297314483,0.5407733597456293,-1.736640990987961,0.30355546661427685,-0.6915749603344192
3146404,Paineiras,MG,1,-1,True,C1-intermediário,0.49521098705559635,-2.5516037665781353,-0.5940335994595257,0.524683529214277,-0.7178487978142921,0.6406928727384531,-0.5823098311906567
3146503,Pains,MG,1,-1,True,C1-intermediário,-0.40177375141022614,0.27657772687704424,0.4981196051288354,-0.5132141226584612,-1.7652201229417688,0.6131015556048318,-0.7574823586028927
3146552,Pai Pedro,MG,2,-1,True,C2-nordeste-periférico,-0.6880963033706678,0.5762057404872185,-1.5600953373198883,0.6615583441160291,-0.30154884278374483,-1.2087790637206794,-0.27353454812449296
3146602,Paiva,MG,1,-1,True,C1-intermediário,-0.5679964019774709,0.4377746038629005,-0.606155158398599,0.20243422426119378,-1.1935330431845763,-0.09591119444041234,-0.7317595071204129
3146701,Palma,MG,1,-1,True,C1-intermediário,-0.46818420267542515,0.5059072479606909,-0.5218410180288839,0.1441594207868111,0.9024829830673446,0.18358919685585298,-0.6197237036917851
3146750,Palmópolis,MG,2,-1,True,C2-nordeste-periférico,-0.749674771713812,0.636534334919757,-2.261877441420285,-3.8051787614719177,-0.3475074706326584,0.29212687008137284,-0.7660627213271087
3146909,Papagaios,MG,1,-1,True,C1-intermediário,1.9812386823883081,-1.0803251980392061,0.6928867428317455,0.5629916530614301,0.6416994043785161,-0.7341648003823703,2.3607859908485085
3147006,Paracatu,MG,0,-1,True,C0-ruído,-0.42391056849862585,0.34479800235181896,0.30003471298844364,-0.042137995710985275,0.06642298169670256,-0.34600507384508966,1.2596586910804066
3147105,Pará de Minas,MG,1,-1,True,C1-intermediário,-0.3785221305835617,-0.248644521325007,0.5581385769962871,0.5910909734649128,0.7014553860142538,-0.5431528769813689,1.7075192592550106
3147204,Paraguaçu,MG,1,-1,True,C1-intermediário,0.08123203151549326,0.7062945500914823,0.6081436733807589,0.14347228024701442,-0.5344467202542247,0.6072935565557237,-0.4538576776908658
3147303,Paraisópolis,MG,1,-1,True,C1-intermediário,-0.05503945401429566,0.6790957290491118,0.3822181936836729,0.4118997252340613,0.8804849145256811,-0.6387575951707339,-0.7004676263777686
3147402,Paraopeba,MG,1,-1,True,C1-intermediário,0.7471566319034255,0.2771406062242552,0.5181013257309753,0.5085263486796421,0.21454093348933442,-0.4215644498258284,-0.5891111034740033
3147501,Passabém,MG,1,-1,True,C1-intermediário,-0.5799755081567886,0.5412583254890078,-0.594861810673759,0.11452712440533401,0.9762487158060011,0.49149936318280585,2.0995504699339396
3147600,Passa Quatro,MG,1,-1,True,C1-intermediário,-0.7497062732323188,0.5939175296147897,-0.10154457111747497,-0.48144708693234806,0.5887755590642971,-0.12647232687978832,-0.6704488945675032
3147709,Passa Tempo,MG,1,-1,True,C1-intermediário,-0.2103763585780814,0.9494712037196598,-0.6489795737122118,0.4197607494147975,-0.4285349328643721,0.43458537754593723,-0.6702186563541276
3147808,Passa-Vinte,MG,1,-1,True,C1-intermediário,0.0592513340216852,-0.34259347326206796,-0.840623193967964,-2.9023429549730904,0.4187791072771767,0.0553689450095884,3.131133164894432
3147907,Passos,MG,1,-1,True,C1-intermediário,4.274661089234527,-0.09612415296402856,0.638247971394445,0.4999541425655053,0.8781794320023876,-0.1264578383119624,1.205864169965059
3147956,Patis,MG,1,-1,True,C1-intermediário,0.26681272729152195,-0.8441413561947262,0.6104875735768276,0.6812697292543605,0.23309407637733762,-0.4404246483026866,0.6834826124610979
3148004,Patos de Minas,MG,1,-1,True,C1-intermediário,-0.46278650498352103,-0.8287631767956236,0.6268532637008282,0.3778609483211975,0.6748231954266616,-0.5658175584672837,2.0401187249511437
3148103,Patrocínio,MG,1,-1,True,C1-intermediário,-0.5658091586120366,0.20390770512024495,0.29744681301205067,0.32005955569269123,0.19791238654186327,-0.5634691729038958,1.3528995818446214
3148202,Patrocínio do Muriaé,MG,1,-1,True,C1-intermediário,0.10150325867455189,0.9816554774511002,0.9780596332969023,0.055504650641305484,-0.6092151769005753,-0.3034018443338481,0.3143391807175353
3148301,Paula Cândido,MG,1,-1,True,C1-intermediário,-0.8386706450254043,1.0657478984063153,0.45292164442217725,0.6399526335688905,-0.04332984386994955,-0.15130170392182232,-0.6233697391047319
3148400,Paulistas,MG,1,-1,True,C1-intermediário,0.4931633883526609,0.06374410275339311,0.41209485293475734,-0.8562336571053498,-1.6356037823116576,1.2330650803245287,-0.6244259474103164
3148509,Pavão,MG,1,-1,True,C1-intermediário,2.2071400092896365,0.006501903419284022,-2.9256134614554252,0.20017586782197885,-0.035320770693566685,1.0012013318964526,-0.677966970089412
3148608,Peçanha,MG,1,-1,True,C1-intermediário,3.357753973759034,-0.11517682978394951,0.12681097295450586,-0.8017722278675391,-0.9582497972161098,0.796083892284152,-0.757894963717952
3148707,Pedra Azul,MG,1,-1,True,C1-intermediário,-0.29674710534744886,0.7509659103633836,0.3788591500069102,0.26096683331769194,0.2084926645642856,-0.7184383777248583,-0.7004756049297173
3148756,Pedra Bonita,MG,2,-1,True,C2-nordeste-periférico,-0.6130483487846814,-1.003028743922854,-1.2666236668280852,-0.42351159106946784,-0.3278635179516799,-0.28117774568308607,-0.2758038038895007
3148806,Pedra do Anta,MG,1,-1,True,C1-intermediário,-0.7131755956321745,0.9608342021589129,1.0944820569815312,0.3245090890742686,-1.009472949318364,1.3710523996699027,-0.6014769507783086
3148905,Pedra do Indaiá,MG,1,-1,True,C1-intermediário,1.6482138166784195,0.27484735510187747,0.9417389340576214,0.3494848573806234,0.3051151002941978,4.947661363311634,-0.7472059836930187
3149002,Pedra Dourada,MG,1,-1,True,C1-intermediário,-0.9504619505067675,0.14599767777182546,0.37204170259260455,-0.8100578128285323,0.20477121500995377,0.20222527964990009,-0.10834541181309201
3149101,Pedralva,MG,1,-1,True,C1-intermediário,-0.5930649724577743,0.9402556137877667,0.42967318073466154,0.5038135535131711,1.4360268055160963,-0.2414998606098969,-0.7054963936916954
3149150,Pedras de Maria da Cruz,MG,2,-1,True,C2-nordeste-periférico,-0.18001122818344206,0.43584312303193823,0.4391251460101936,0.5890871829874743,0.23156715541712655,1.0277448104661486,-0.6637812313683763
3149200,Pedrinópolis,MG,1,-1,True,C1-intermediário,4.274661089234527,0.03251031104559617,0.24497309359649438,-0.1665546189202502,1.4360268055160963,-0.7862882956061166,-0.6855272179573351
3149309,Pedro Leopoldo,MG,1,-1,True,C1-intermediário,-0.3650155628430891,0.5869283567110004,0.716992202891387,0.23946637389685935,0.272600503348714,0.3851020699477133,0.883144999013784
3149408,Pedro Teixeira,MG,1,-1,True,C1-intermediário,-0.6178029982687917,1.1347325324712763,0.38761926279635167,0.5289461876499588,0.6655202543464749,-0.013372747237876532,-0.6930257903522582
3149507,Pequeri,MG,1,-1,True,C1-intermediário,-0.685563347938148,0.7021218781456102,0.37425718791277185,0.6088522776220645,-0.16459665871283624,-0.29651711079910814,-0.6631322367754005
3149606,Pequi,MG,1,-1,True,C1-intermediário,3.894708294732922,-0.9431075062745861,0.754951306929268,0.6025674140244962,1.200186942737945,-0.854844034216893,2.073212636733004
3149705,Perdigão,MG,1,-1,True,C1-intermediário,2.022969881508963,-0.4261871331706178,0.8907123357743194,0.5262627279103845,0.340904240642624,-0.7346457710229727,2.0695845485389532
3149804,Perdizes,MG,1,-1,True,C1-intermediário,-0.27607394214670283,-0.07462177428072657,0.5116793624354998,0.446661534270776,0.14663390308338528,1.5196418099801292,3.131133164894432
3149903,Perdões,MG,1,-1,True,C1-intermediário,0.6834156426509422,0.27949768540968306,0.6368374215802753,0.5501739166481937,-0.05137146507776126,0.6143022943810837,-0.6130135786753713
3149952,Periquito,MG,1,-1,True,C1-intermediário,-0.31225576959745815,1.0770339528117867,1.0547836472871943,0.5829288530402816,1.4360268055160963,1.2549324842340506,-0.4331656198212205
3150000,Pescador,MG,1,-1,True,C1-intermediário,-0.13736050557119134,0.597296383864453,-2.0626829812506484,0.2915711619709511,0.11741772299081461,-0.11978679490986684,-0.6050658011413703
3150109,Piau,MG,1,-1,True,C1-intermediário,-0.13598027237143503,0.5655378894060255,-0.47975439995179764,-1.434557052392516,0.6583885050062325,1.1749889416948518,1.8942874037439
3150158,Piedade de Caratinga,MG,1,-1,True,C1-intermediário,-0.8644400538867889,1.0101820624863325,1.0939834100857417,0.4714497456060385,-1.5072431650883082,-0.3221730833755184,0.1148760405481812
3150208,Piedade de Ponte Nova,MG,1,-1,True,C1-intermediário,-0.7420012351501626,0.787889510202982,-0.5861402091364201,-0.16242290935166132,-1.3067212648428133,-0.09747453040018164,-0.7671933961175473
3150307,Piedade do Rio Grande,MG,1,-1,True,C1-intermediário,0.14037729923472186,0.38618418857306924,-0.8457286542841398,-0.7168003946105409,0.8277994661728297,-0.40356592666688185,-0.3808689328277161
3150406,Piedade dos Gerais,MG,1,-1,True,C1-intermediário,-0.14984327396019634,0.4013417002298674,0.8544468368489035,0.5902466260819802,0.63571507340163,0.9392611244600327,1.1560739363217813
3150505,Pimenta,MG,1,-1,True,C1-intermediário,-0.0922829993110174,0.645071163000647,0.9084997230678443,0.6643145790605377,-0.6324097937360117,0.6488034658050246,-0.6936448246685288
3150539,Pingo-d'Água,MG,1,-1,True,C1-intermediário,-0.8264343468506413,0.9800238287514713,0.4576306157058837,0.675944816336488,1.0549183586831874,-0.05303588385861514,-0.5634610467797789
3150570,Pintópolis,MG,2,-1,True,C2-nordeste-periférico,0.1234466914410077,-0.47824295167840875,0.5057310327741149,0.5648198685130524,-0.6714501936961197,-0.220432313510122,0.015611336968596203
3150604,Piracema,MG,1,-1,True,C1-intermediário,-0.16726533841521907,0.8661428157012472,-1.93202942128999,0.5136619995629592,0.7773558443747133,0.08273869425788044,-0.5331011622196834
3150703,Pirajuba,MG,1,-1,True,C1-intermediário,4.274661089234527,-1.6301492329739613,0.6901060591661664,0.2138641165907072,1.1609116444844283,-0.7056481694568347,0.24196830143039366
3150802,Piranga,MG,1,-1,True,C1-intermediário,-0.6123958209532628,0.8139546065681783,1.0391107210267174,-0.7991344948275867,0.30831154535226307,-0.11696700851374925,-0.6769719306821005
3150901,Piranguçu,MG,1,-1,True,C1-intermediário,-0.7602514065524352,0.7722472311840861,0.7919781089977789,0.5807792616963403,0.30710793430745387,0.656453494588294,0.06295261491857694
3151008,Piranguinho,MG,1,-1,True,C1-intermediário,-0.5398956594715565,0.8585651620842978,0.024208653178640523,0.4495652571971942,-0.9649083908273025,-0.4826501705386875,2.725552214998342
3151107,Pirapetinga,MG,1,-1,True,C1-intermediário,-0.4239976502825439,0.593295030648246,-0.9711846084399841,0.14105961557240415,-2.2813121476820992,1.2330405769170592,-0.760155553436739
3151206,Pirapora,MG,1,-1,True,C1-intermediário,-0.4763821811860658,-0.7467702431999597,-0.04170082442176779,0.1721835013938055,0.851870125825951,-0.39907053988588204,-0.6884696572585282
3151305,Piraúba,MG,1,-1,True,C1-intermediário,-0.420869505239822,1.0043330271263358,0.5842340010034913,0.6614637130987514,-0.14381256302982393,0.8864966173513384,-0.6880336230623498
3151404,Pitangui,MG,1,-1,True,C1-intermediário,2.884042013834972,-1.1184764015658633,0.17593246405646326,0.23315861373394656,0.5014513912878558,-1.0467206271337477,1.5504330908951856
3151503,Piumhi,MG,1,-1,True,C1-intermediário,4.274661089234527,0.5772384150515236,0.8168730713387377,0.3572562739231352,0.49676720134866326,1.0557558459842786,2.248541949023216
3151602,Planura,MG,1,-1,True,C1-intermediário,3.9102302304560057,-1.2861709782412953,0.42592585538884176,0.44880275285619475,0.6684553555908257,-0.7180336437544718,1.1262412187512334
3151701,Poço Fundo,MG,1,-1,True,C1-intermediário,-0.22805775256287192,0.47375594037170454,1.0095806869958277,0.5804391015531587,1.4360268055160963,0.4064029631697995,-0.29203944790040615
3151800,Poços de Caldas,MG,0,0,False,C0-elite-total,-0.668068574435742,-0.35706842879450956,0.8331487872082056,0.3657409315909318,0.590416061309708,-0.1943546633639951,2.0606738496708745
3151909,Pocrane,MG,1,-1,True,C1-intermediário,-0.23447356183206894,0.5320991737933966,0.8325113430302608,0.268619669260501,-0.12036787545515962,0.9515783119482787,-0.6918496504800803
3152006,Pompéu,MG,1,-1,True,C1-intermediário,-0.5915330652800228,-0.49782858113466066,-0.11053812118955333,0.5030923117058413,0.31575844601958747,0.5465603235722146,-0.6420760240449329
3152105,Ponte Nova,MG,1,-1,True,C1-intermediário,-0.6395151282188049,-0.637147999839995,0.5486194640426181,-0.2795427382088231,0.21495031836827688,-0.07963249078651519,0.595776706347729
3152131,Ponto Chique,MG,1,-1,True,C1-intermediário,-0.13748563660303717,0.6673859097570719,0.9106465648870621,0.46896376320633915,0.018735951788882762,0.31988406399095975,0.211888907296582
3152170,Ponto dos Volantes,MG,2,-1,True,C2-nordeste-periférico,-0.41855268522594535,0.6849430108908944,0.6031148295158532,-1.1790518442742357,0.9698460218711519,-0.34742168680274105,-0.72582346447061
3152204,Porteirinha,MG,1,-1,True,C1-intermediário,-0.564026989370593,0.7068051745958683,0.35874013044926495,0.665721597357009,1.062817435479158,-0.9938395357434778,0.16168101967680037
3152303,Porto Firme,MG,1,-1,True,C1-intermediário,-0.70320303157899,0.03561241002031696,0.8595977770270176,0.45298902445272154,0.1859698671550832,-0.0985033270010859,0.25318580389410783
3152402,Poté,MG,1,-1,True,C1-intermediário,-0.2559733482128888,0.6550299190025773,0.7152256464642138,0.25382982776177127,0.6316694975957914,0.11306934152074205,-0.6481704979405736
3152501,Pouso Alegre,MG,0,0,False,C0-elite-total,-0.5458705893803917,-0.3161097177411319,0.6962596287857531,-0.05342502808769707,0.6061011383781985,-0.35158426502398743,2.1900958830616335
3152600,Pouso Alto,MG,1,-1,True,C1-intermediário,0.11739869156844883,0.6404587086862987,0.25599685050597754,0.5318529796904953,0.9358299721652251,0.3950013757934142,-0.6731433655398793
3152709,Prados,MG,1,-1,True,C1-intermediário,-0.38850227833564593,0.8153391845512261,0.7493951521317169,0.3080381768787157,-0.20351101637516966,0.09688161553302647,-0.132795529557102
3152808,Prata,MG,1,-1,True,C1-intermediário,0.364991293247816,0.6486458852349948,0.7900924990434568,0.4006857404295125,0.523084293116681,-0.8604816897230484,1.3922039683735419
3152907,Pratápolis,MG,1,-1,True,C1-intermediário,-0.24840102486147825,0.8447747934294322,0.6673063333899995,-0.9254183085799799,0.505358297695495,-0.6728081427761406,-0.7090574331022503
3153004,Pratinha,MG,1,-1,True,C1-intermediário,-0.34995812867761544,-1.2189132642893308,-1.7184998564080145,-4.20162937971753,-0.4397033364401437,0.5235077281258746,2.699865836896199
3153103,Presidente Bernardes,MG,1,-1,True,C1-intermediário,-0.736267958781944,1.0089223350002365,0.22424283008073795,0.40020026238509243,-2.363433134904029,2.878854263702608,-0.7013133528843266
3153202,Presidente Juscelino,MG,2,-1,True,C2-nordeste-periférico,2.0290671754243705,0.34954267193962407,-1.7079528059328986,0.48615847480415475,1.2788751928629039,-0.041861906192877864,-0.1937942983265234
3153301,Presidente Kubitschek,MG,1,-1,True,C1-intermediário,-0.7655865387284163,1.0140948630326505,-0.4661077759646213,-0.8959786843597225,0.6304118877399476,-1.4604068290198953,-0.7311694199313936
3153400,Presidente Olegário,MG,1,-1,True,C1-intermediário,1.4976698098192816,-0.22186165326146617,0.5615022328921344,0.5113584589442772,1.275964459093203,-1.2116839070153802,2.0289270635879264
3153509,Alto Jequitibá,MG,1,-1,True,C1-intermediário,-0.5083171372529556,0.5742041890201037,0.9701503036671048,-4.20162937971753,1.4360268055160963,-0.21584554479796897,0.4509302641061314
3153608,Prudente de Morais,MG,1,-1,True,C1-intermediário,-0.3975951333164584,-0.1844246669330716,0.8666299070426737,0.6098616751396756,0.6766820305789044,-0.33267182664370404,2.618847517154218
3153707,Quartel Geral,MG,1,-1,True,C1-intermediário,0.8637643844702313,-0.5679233091313174,-1.8080179426004837,0.2949603407979783,-2.3651536050501427,1.4344715721133354,-0.7352643710121457
3153806,Queluzito,MG,1,-1,True,C1-intermediário,-0.8042520275688431,0.6101363456464564,1.0060883132519696,0.28825432654697436,1.049366596197509,-0.46466096863119793,0.4419950819696314
3153905,Raposos,MG,1,-1,True,C1-intermediário,-0.3181558873414715,-0.5262639247720736,0.4845875677780954,0.6195396148520594,0.055046975417821296,0.1875133603755694,0.6954298839934181
3154002,Raul Soares,MG,1,-1,True,C1-intermediário,-0.3321402281126291,0.6536658571826512,0.5074957229445065,0.1804332800238548,0.10969272612251516,0.14035459578043386,-0.7423550241082334
3154101,Recreio,MG,1,-1,True,C1-intermediário,-0.8710606230262796,1.1343269437080032,1.0962199392234409,0.3512172017689227,1.0090911750494267,0.2999601864338446,0.6182951108434813
3154150,Reduto,MG,1,-1,True,C1-intermediário,-0.45765044490365847,0.8212587113434919,0.9497521945942075,-4.20162937971753,0.6220310766353602,0.0694742912994162,0.9309675275595433
3154200,Resende Costa,MG,1,-1,True,C1-intermediário,-0.13978728921911454,0.8422690158993205,0.24668444634976036,0.508014829667377,-0.19538064948861866,-0.49962331715848607,-0.7671933961175473
3154309,Resplendor,MG,1,-1,True,C1-intermediário,-0.24122684570230546,0.47407192435415857,0.411354769561338,0.42515829803240535,0.5190411829176937,0.3271705791554566,-0.6763997545280681
3154408,Ressaquinha,MG,1,-1,True,C1-intermediário,1.9466058254378291,0.004521655298392345,0.46002335262739313,-0.05623224442710158,-0.11074391591308426,-0.47430720620111194,-0.656073823542289
3154457,Riachinho,MG,1,-1,True,C1-intermediário,-0.0012748206644467327,-0.6320536787199974,0.2297692845371727,-0.3076371892170431,-1.2316816359045648,0.24908521168272754,-0.7112213466527996
3154507,Riacho dos Machados,MG,1,-1,True,C1-intermediário,-0.515222095101187,0.9273788281232358,-1.6036128807361227,0.43058449171471586,0.4591363253656272,-1.4553342060019008,-0.2793547696997722
3154606,Ribeirão das Neves,MG,0,1,False,C0-gargalo-atendimento,-0.32924325513292074,0.20619641555334856,0.5181722160928249,-0.50106525382018,0.25556749063403333,-0.21578590127660455,1.6479921422571981
3154705,Ribeirão Vermelho,MG,1,-1,True,C1-intermediário,-0.04649262535426614,0.6580663695953395,0.7880017688903959,0.614042490533372,-0.41085257868445735,-0.15024527292249343,-0.685501002715218
3154804,Rio Acima,MG,1,-1,True,C1-intermediário,-0.2914233487198174,-0.05211014434486154,0.7756670645010542,0.3295799475493408,-0.5832763554342686,0.32961197030417994,1.2981768096447937
3154903,Rio Casca,MG,1,-1,True,C1-intermediário,-0.26712517744498593,0.17381945522027334,0.621940372279387,0.43651129200368294,-0.052274507734034976,-0.17217277824533772,-0.4512609756407813
3155009,Rio Doce,MG,1,-1,True,C1-intermediário,-0.5663476012339196,0.7908569139284826,-0.9579267894992634,0.47063302024975173,0.41953933673004146,0.47026516506745447,1.2974169475544448
3155108,Rio do Prado,MG,1,-1,True,C1-intermediário,-0.7813871753860665,1.3524287502827321,-0.9600769646807172,0.28606429443292364,0.3764227422403077,0.4021862760696605,-0.6294243202406292
3155207,Rio Espera,MG,1,-1,True,C1-intermediário,-0.8075623121385883,0.874910328845169,-0.7988732941915592,-0.8501227099719024,0.2377598740573007,0.2517779845643088,-0.7422964061755494
3155306,Rio Manso,MG,1,-1,True,C1-intermediário,-0.21178692657343667,0.8073979013568795,-0.09016271143870642,0.44309283662842885,-1.2033879484685448,-0.03405788592537038,-0.7624036597068987
3155405,Rio Novo,MG,1,-1,True,C1-intermediário,-0.49668374314072355,0.6441747644888253,1.0530839772525717,0.6512906229824891,0.11914906403795504,-0.20689102514111277,2.878931897659381
3155504,Rio Paranaíba,MG,1,-1,True,C1-intermediário,4.274661089234527,0.0009873470443931788,0.704306845967228,0.43000415014438786,1.1859293892303255,-1.0744004125515547,1.1383188467462786
3155603,Rio Pardo de Minas,MG,1,-1,True,C1-intermediário,-0.20805953856420456,0.43286564910182745,0.18386403749862196,0.531653828288336,0.5943928445079408,-0.5509472120062605,-0.7390216176696014
3155702,Rio Piracicaba,MG,1,-1,True,C1-intermediário,0.3775498986258186,0.49032773962017395,0.48295817699905574,0.16360504854746402,0.7364332610033686,-0.2919507170415299,0.40627769566337024
3155801,Rio Pomba,MG,1,-1,True,C1-intermediário,-0.6782071600053807,0.01183014386924594,0.07622729406132961,0.3667530572099581,0.3391582272137276,-0.2778057044595216,-0.5984867885194507
3155900,Rio Preto,MG,1,-1,True,C1-intermediário,0.038277960947252165,0.51770787444604,-0.9773728320593048,-0.04942494941165965,-0.19424020527035635,0.6270992013747808,0.5294740278198562
3156007,Rio Vermelho,MG,2,-1,True,C2-nordeste-periférico,0.5481300379781223,-0.33276652136380686,-2.0183962084704272,-1.7484865006108,-0.4789811156600317,0.5342876263377254,-0.5471077761172877
3156106,Ritápolis,MG,1,-1,True,C1-intermediário,0.37880879264317896,0.5176096774259655,-0.5318397967341032,0.5956209858377156,1.0358709394588632,0.00021177479476764083,-0.7443063499562486
3156205,Rochedo de Minas,MG,1,-1,True,C1-intermediário,-0.8650315824009702,-0.21595748359715147,-0.06355401248843451,-3.9455271558378247,-0.2794169827634331,-0.002869250246764719,-0.7408504971693431
3156304,Rodeiro,MG,1,-1,True,C1-intermediário,-0.7700305862836758,0.11123601435114779,0.4339129614671833,0.6657945740694473,0.10401276824847482,0.4389150204086562,-0.4226704046293261
3156403,Romaria,MG,1,-1,True,C1-intermediário,0.9137174108388562,0.06102702627830128,-0.061405217153199104,0.38585982687577974,0.11161660877613053,0.5547055778957192,-0.7048330340868211
3156452,Rosário da Limeira,MG,1,-1,True,C1-intermediário,-0.7594827444996667,0.8531666055538909,-0.3611511683949447,-0.34995941976162365,-1.1219600312066251,1.249669758706967,-0.19749033990179707
3156502,Rubelita,MG,2,-1,True,C2-nordeste-periférico,-0.05397773616832911,0.8032679238956951,-1.2776470535167537,0.5030309294243129,-0.5019647792152353,-1.2315227274257414,-0.7671933961175473
3156601,Rubim,MG,1,-1,True,C1-intermediário,-0.07467045732939585,-0.1630457728483204,-1.6202409646015379,-1.0456330710419308,0.9230302865166183,-0.13856898159135164,-0.7671933961175473
3156700,Sabará,MG,1,-1,True,C1-intermediário,-0.5326304759255864,0.35375812972995674,0.3168142991680195,-0.10969851342646379,0.3010140982479339,-0.42314624033278103,0.7190990765908568
3156809,Sabinópolis,MG,1,-1,True,C1-intermediário,-0.6895599572583215,0.23017644227945228,0.2449392599186404,-1.6592298430941474,-0.5647525247700694,0.5152005857098958,-0.7040540668924866
3156908,Sacramento,MG,1,-1,True,C1-intermediário,-0.04782735636062382,0.2782775505190863,0.31050788952075975,0.27475161967456024,0.6963026730813551,0.6790571614545566,-0.7133377145468385
3157005,Salinas,MG,1,-1,True,C1-intermediário,-0.10714704915454727,0.872820563769945,0.45398972394620457,0.4952077576504773,0.07098310275237835,-0.776937294109528,-0.645999445304766
3157104,Salto da Divisa,MG,1,-1,True,C1-intermediário,-0.08499885651779786,0.925923758707919,-1.5422551500353476,-0.4622591562498948,-1.2744041435588775,3.014481552208065,0.5338941455994137
3157203,Santa Bárbara,MG,1,-1,True,C1-intermediário,-0.39613906312770436,-0.3610768976030544,0.2691591904840269,-0.05991015912886045,0.4720044911273062,-0.14519961293430936,0.536529955218415
3157252,Santa Bárbara do Leste,MG,1,-1,True,C1-intermediário,1.6022110991524745,0.9257485822381805,0.9464793399038437,-0.7193774761104417,-0.7702743219675288,-0.3010506897914099,0.5067075392067776
3157278,Santa Bárbara do Monte Verde,MG,1,-1,True,C1-intermediário,-0.6080124429892014,0.9383695295950549,-0.3002730562072655,-0.004847772554580836,1.0087056441007491,0.26336837221405557,0.521629971461188
3157302,Santa Bárbara do Tugúrio,MG,1,-1,True,C1-intermediário,1.1306567015653928,0.8418053856831124,0.24441422275412555,-0.10385739257206458,0.28928573454470596,-0.5552579182758461,-0.36513111427449807
3157336,Santa Cruz de Minas,MG,0,-1,True,C0-ruído,-0.9260272726517406,-0.29713929811687867,0.32004338105029856,0.5744813001119029,0.12241580314315767,-0.10561255069837706,-0.12164267905474718
3157377,Santa Cruz de Salinas,MG,2,-1,True,C2-nordeste-periférico,0.7292287677043927,0.23991902576508609,-1.7400955995992229,0.3850618572165918,-0.7282386047829478,0.8223544181670738,-0.5676261497760683
3157401,Santa Cruz do Escalvado,MG,1,-1,True,C1-intermediário,-0.5991302463111603,-0.44283749003514866,0.8734019966831261,0.3253206992403756,-0.33634222257171387,0.6698204436882467,0.2353631748813023
3157500,Santa Efigênia de Minas,MG,1,-1,True,C1-intermediário,-0.49894368541285206,0.9504679285236743,-1.5800869711771872,0.13002176602882268,0.9402892824595088,-0.8567841812253978,-0.46996715420028967
3157609,Santa Fé de Minas,MG,1,-1,True,C1-intermediário,-0.12702013212136842,0.12233984279813279,-1.535422179547687,-1.0381553938238002,0.4817486252220888,-0.8728170670255689,-0.678240925701719
3157658,Santa Helena de Minas,MG,2,-1,True,C2-nordeste-periférico,-0.40053381664011545,1.1023895903915817,0.0517251220088891,-1.6303606843628484,-1.1578115291775124,1.2322531265042747,-0.7244921860883192
3157708,Santa Juliana,MG,1,-1,True,C1-intermediário,4.10323915930435,-0.9126241917969854,0.47633670254930766,0.45038641571820215,0.4550657080597571,-0.7944023205419729,-0.33821477273544426
3157807,Santa Luzia,MG,0,0,False,C0-elite-total,-0.5564053719763341,0.07696738361732891,0.5185533077040332,0.270710503223215,0.5324087472505583,-0.5215524742480316,1.344911165019701
3157906,Santa Margarida,MG,1,-1,True,C1-intermediário,-0.752790223615935,0.579268989145202,-0.236951234823867,0.1076139449543028,-0.9649083908273025,-0.04530467361571092,-0.6588269305393036
3158003,Santa Maria de Itabira,MG,1,-1,True,C1-intermediário,-0.4804622111941367,0.9506602894719274,0.37739014743054417,0.3917049546291391,1.1629396344136051,0.3146950088392755,0.20929719305919303
3158102,Santa Maria do Salto,MG,1,-1,True,C1-intermediário,0.16996130864268624,1.0961968654613254,-2.2228704877529,0.3878098104247137,0.9584114346132778,0.02808235884119459,0.7963383538123634
3158201,Santa Maria do Suaçuí,MG,1,-1,True,C1-intermediário,0.03698114843539303,0.37105781438972835,0.8490836276911221,-0.19825944419126965,-0.6887728182966306,1.1573434253905657,-0.7053767154124655
3158300,Santana da Vargem,MG,1,-1,True,C1-intermediário,0.006961076340692865,0.8372665791338206,1.0233685873948515,0.1065857917396453,0.054658770873631204,0.09801362964403339,0.6174323706628815
3158409,Santana de Cataguases,MG,1,-1,True,C1-intermediário,-0.9047625809368133,1.2421441154168178,-0.25260382987498464,0.14162740167607019,0.5039243279234199,-0.5603657881460631,1.770869589880032
3158508,Santana de Pirapama,MG,1,-1,True,C1-intermediário,-0.2403774714255323,0.5037614426699842,0.20762627332570835,0.5729436429598108,-0.14846193211645217,1.3499818205828398,-0.13429818216950254
3158607,Santana do Deserto,MG,1,-1,True,C1-intermediário,-0.6846608877690765,1.2515972958374995,-0.607242004011153,-0.07145351567559215,0.36893916061859405,0.9742821950995612,-0.33170738688519535
3158706,Santana do Garambéu,MG,1,-1,True,C1-intermediário,-0.1737335220626301,-2.093413139226753,0.949004777892526,-1.0409767865472659,0.10271498274367685,0.39521561354008883,0.12618213714220491
