pair_rank_global,cluster_id,cluster_nome,cod_mun_a,nome_a,uf_a,cod_mun_b,nome_b,uf_b,dist_socio,dist_rqual,divergencia,indicador_dominante,divergencia_ponderada,IND2_a,IND4_a,IND5_a,IND8_a,IND9_a,INF1_a,INF4-UP_a,IND2_b,IND4_b,IND5_b,IND8_b,IND9_b,INF1_b,INF4-UP_b
2760,2,C2: Nordeste Vulnerável,2108009,Pastos Bons,MA,2313005,Solonópole,CE,1.1650306741118408,5.459815922882239,4.686413876920542,IND5,2.0740881557929187,0.983074129126612,0.1884897393157336,-2.6166915725929387,-1.1446953044435368,0.3157064435417049,-1.126688657611094,-0.5123071561862497,-0.4074615255850462,-0.2511095618582553,0.9552722821676284,-0.58459075489101,0.8643721383840545,1.806015598528068,2.4870656117906105
2761,2,C2: Nordeste Vulnerável,2111953,Sucupira do Riachão,MA,2411007,Rodolfo Fernandes,RN,1.652097302962391,7.740739026763283,4.685401403535911,IND8,0.2571734613129733,1.7823429072690258,0.9703049540414368,0.7157717352067281,-4.20162937971753,-0.948894953379424,-1.7196417421393082,1.9688456546098376,-0.7376001618886684,0.9916543890201668,0.5096973240710396,0.6467012744042716,-0.0627431854238915,-0.0364859761608287,-0.6838803688489227
2762,1,C1: Intermediário,3509908,Cananéia,SP,3542800,Ribeira,SP,1.693643367223569,7.933282738060339,4.684151862727401,IND5,0.7997048484657678,-0.615679562576859,0.2454373475896174,-0.1646073406375186,-0.254374249025021,0.1952847612887683,-0.7295617743186739,-0.5266389150723141,-0.1666297914748153,-0.7896598959392781,-1.5242806783690654,-4.20162937971753,0.9059003141634744,-0.9969422333063894,-0.6880279240966721
2763,2,C2: Nordeste Vulnerável,1703602,Brasilândia do Tocantins,TO,1703883,Carmolândia,TO,1.5695908806673238,7.3516290273787686,4.683786783705942,IND5,0.7958837879800031,-0.6197520088860301,0.6829892408950589,-0.7414865391742516,0.2677884508655114,0.1780063897528498,7.696627921619216,-0.7478043750891681,-0.5863533989314867,-0.8589024725337547,0.6291727142978712,0.4882224540187393,0.4251387834919034,-0.9270748508071184,1.01066124089513
2764,1,C1: Intermediário,3151503,Piumhi,MG,4106407,Cornélio Procópio,PR,1.5138096653419972,7.088173017244167,4.682340967191855,IND2,0.18454043061343323,4.274661089234527,0.5772384150515236,0.8168730713387377,0.3572562739231352,0.4967672013486632,1.0557558459842786,2.248541949023216,-0.544332123327916,0.3947620489802042,0.8360102286586103,0.5401150347768084,-0.2390526232689712,-0.2234420662246236,1.819156292848049
2765,1,C1: Intermediário,5203962,Buritinópolis,GO,5221197,Terezópolis de Goiás,GO,1.9281401998349421,9.021511993570575,4.678867226389446,INF4-UP,0.34173280209671647,0.1723534239527817,0.6955398102826086,0.6797526984866221,-4.20162937971753,-0.948894953379424,-1.7196417421393082,1.9688456546098376,-0.3267558018937994,0.2733256519943695,0.4568968219528389,0.3290581981567686,0.3740690613921934,-0.4232094730920912,-0.6491381823126325
2766,1,C1: Intermediário,3121209,Delfinópolis,MG,5211008,Itapirapuã,GO,1.8950808267796608,8.862931811484756,4.676809390694358,IND4,0.3287093989518001,-0.5505052542323208,1.166203256450678,0.3932342692150972,0.146336786715772,0.9758475595502782,0.4582996360714334,-0.6236068160769207,0.3657783728550553,-1.1648131942457782,0.1689768727747287,-4.20162937971753,0.3157360372910891,-0.6494924080409995,-0.7044085244656797
2767,2,C2: Nordeste Vulnerável,2105922,Lagoa do Mato,MA,2111052,São João do Paraíso,MA,1.5808333156259933,7.392792705377846,4.676516257360038,IND5,1.2821057498436588,0.3704780994017922,0.5641469987574009,0.9437753523697596,-4.20162937971753,-0.5439919048978645,-1.4233732700028363,-0.6429966729535992,-0.6889949716902894,-0.288941754276276,-1.2642481511786996,0.0133077422547667,0.3051151002941978,4.344116263232824,0.1834396706339316
2768,2,C2: Nordeste Vulnerável,2107407,Olho d'Água das Cunhãs,MA,2203420,Domingos Mourão,PI,1.6096959788620857,7.52432867579227,4.674378746002045,INF1,0.4451828750768468,-0.6250075122235639,0.6737332949939465,0.7564349685438241,-0.4133341895786345,0.5040878028207638,-1.4136279864042316,-0.5597966371778093,-0.3464885864309752,1.0519277199417834,1.1828352002976683,0.4550657916425983,0.3051151002941978,8.029929952772747,-0.6195366907761776
2769,2,C2: Nordeste Vulnerável,1507961,Terra Alta,PA,2101772,Bela Vista do Maranhão,MA,1.384997096982075,6.47069105206853,4.671988888277277,IND5,0.6818461910964894,-0.4975672440625456,-2.875860672621007,-0.1720801355850293,0.4692904046326995,-0.4200308737530386,-0.0769641877486606,-0.7169763575871634,-0.9623835251771904,1.0701555417930784,1.0021852601747423,0.6659139285056302,1.4360268055160963,-1.2011875089779631,3.131133164894432
2770,1,C1: Intermediário,3301405,Conceição de Macabu,RJ,3542800,Ribeira,SP,1.8907857686834493,8.833521805260311,4.671878722008362,IND5,1.2427543236087282,0.0606119542070454,-0.7677395154295448,0.5886737727676922,0.0031728455580558,0.7806355218529176,0.5359890120819658,-0.7464867742245037,-0.1666297914748153,-0.7896598959392781,-1.5242806783690654,-4.20162937971753,0.9059003141634744,-0.9969422333063894,-0.6880279240966721
2771,2,C2: Nordeste Vulnerável,2409605,Pedra Preta,RN,2801108,Canhoba,SE,1.486602769044556,6.941359358040607,4.669276485898491,IND5,1.3537429560133183,4.274661089234527,-0.0125426467506991,-1.5883712746252563,0.3428538659180669,0.2715642471731723,-0.4350228651647445,-0.7340573300816271,-0.4335342824024214,0.4796546002972049,0.7430247627180501,0.3397489455135326,-0.948894953379424,-1.7215908768244168,1.9688456546098376
2772,1,C1: Intermediário,3505351,Barra do Chapéu,SP,4214706,Rio dos Cedros,SC,1.9183423882564277,8.956912099066347,4.669089391564846,INF4-UP,0.1936679771379232,0.3292038181398479,0.2646664283420292,0.5447881478264077,-4.20162937971753,-0.0312127038799783,-0.3436747620080738,-0.6998452993257731,-0.8108233026654853,0.50700783114359,0.5964361647507561,0.3123376646832936,-2.36490388960082,-0.1203238770614318,0.783827414460297
2773,1,C1: Intermediário,3553856,Taquarivaí,SP,4301206,Arroio do Tigre,RS,1.9120211418851865,8.925364179735505,4.668025880857876,IND5,0.5152880582577833,1.4775730077349174,0.0947091302192572,0.2454234127507548,-3.9752719864020514,0.63571507340163,-0.8857239584625443,-0.6407827387671596,-0.6353137590283378,0.880086940216492,1.1215259340856107,0.3313523609269274,0.6103683116103065,-0.198688849815656,0.7878733381534626
2774,1,C1: Intermediário,3510906,Cássia dos Coqueiros,SP,4307401,Esmeralda,RS,1.8770642729592868,8.760626056098374,4.667195565775491,IND5,1.616821292427176,4.095716129995789,-2.3974281824963986,-1.7828882657648082,0.6119921518258112,-0.5380586271402248,-0.2781941619064866,-0.6782378609246212,-0.0399251421070738,-0.3332410233929528,0.966061934308906,0.0532062252128555,-1.4473047128633654,2.1956463892951907,1.3949386613792338
2775,2,C2: Nordeste Vulnerável,1702158,Araguanã,TO,2205300,Jerumenha,PI,1.5730781811450947,7.339761909156625,4.665859581847301,IND5,1.5674330933764224,-0.8044681629874862,1.0131174519792687,0.966501802878896,0.4919667731886704,0.032136819469173,-0.6778292529488857,0.4236160493687546,2.513267390926802,-0.5350238003699886,-1.7329082191390508,-3.819515908644768,-1.1011854039736044,0.3160057732512653,-0.7074468077052022
2776,1,C1: Intermediário,5001508,Bandeirantes,MS,5104542,Itanhangá,MT,1.4955315225368606,6.976649338266991,4.664996510249111,IND5,1.7880970355701384,0.1090035368864144,0.3114317070414944,0.3937154440111207,0.4924041219441672,-0.7638060587815796,-0.4095189250937727,-0.6860412646614559,-0.4907907877790043,0.1564172147951491,-2.646441020221703,-1.6619988660140006,0.6292298139730835,0.8173448171705641,-0.308063444990413
2777,2,C2: Nordeste Vulnerável,2915007,Itaeté,BA,2916906,Itiruçu,BA,1.4508336098711077,6.76779681322946,4.664764286213322,IND5,0.626391166887728,-0.6028251929417655,-0.5997784224434266,-1.828618895557076,0.172594762679637,-6.567090515628567,1.561506897732773,-0.4325550920636331,0.4959503976983228,-0.4365136019423622,-0.7498573198665343,-0.3302138115655565,0.9522862487715392,-0.0035356106672358,-0.6096739847882893
2778,2,C2: Nordeste Vulnerável,2111953,Sucupira do Riachão,MA,2414456,Triunfo Potiguar,RN,1.6717201594747928,7.797739363058716,4.664500403491004,IND8,0.23520180758793643,1.7823429072690258,0.9703049540414368,0.7157717352067281,-4.20162937971753,-0.948894953379424,-1.7196417421393082,1.9688456546098376,-0.1802690739460338,-0.365653930849447,0.3785240319998862,0.2324834086377629,-1.927129588842383,2.779935678433359,-0.4507483618194595
2779,1,C1: Intermediário,3108602,Brasília de Minas,MG,3148608,Peçanha,MG,1.3685583221049276,6.383626759230283,4.664490107186209,IND5,0.28030960634188395,-0.7329235475671496,0.5861992438369489,0.6033986775111075,-0.2115901168123637,0.6834514855538976,-0.3946316780107505,-0.5916024379808927,3.357753973759034,-0.1151768297839495,0.1268109729545058,-0.8017722278675391,-0.9582497972161098,0.796083892284152,-0.757894963717952
2780,1,C1: Intermediário,3510203,Capão Bonito,SP,4109708,Ibaiti,PR,1.7541784714709874,8.177533648736473,4.661745527647114,IND8,0.146973400399393,-0.311376060525086,0.2577775566801724,0.1959254258220207,-4.20162937971753,1.0833488994253992,-0.3281890695335619,-0.7088259573991847,0.0938968086780924,-0.5149560904610401,0.1010352225672978,0.0737385983658695,-0.3051714144587424,-0.173313022036126,-0.7143647441481535
2781,2,C2: Nordeste Vulnerável,2411429,Santana do Seridó,RN,2608057,Jatobá,PE,1.3717194634189023,6.39453387682096,4.661692162784799,IND5,1.8837593581895566,4.274661089234527,0.3157856927708621,-4.336569178893552,0.5601215663852321,0.4115965762520264,-1.576770169720865,-0.1564747066188529,-0.0674008832209044,0.0834275200754683,-1.0923867560168892,-1.706702704721715,-0.1372377353799258,-0.6455084579585832,-0.6980398669991049
2782,1,C1: Intermediário,3143203,Monte Santo de Minas,MG,4113304,Laranjeiras do Sul,PR,1.5472976593047023,7.2111781114550935,4.66049829742199,INF4-UP,0.22421233855903153,4.274661089234527,-0.1069853195402343,0.5800890140721309,0.5329645570058869,1.0844560178423053,-0.3357503657650462,1.0943116870711047,-0.5740981415094744,-0.1936576417455606,0.4505269061676435,0.060394772398771,0.6121997805474874,-0.3479947324001625,-0.6233585944607402
2783,2,C2: Nordeste Vulnerável,2309102,Mulungu,CE,2800407,Arauá,SE,1.5479953102423685,7.214206200258408,4.660354038455408,IND5,1.5895700122951515,1.820784135299131,-4.054627871998782,-1.7021861560236151,-2.373688055778585,-0.1515321413373044,-1.0631345518892326,-0.7254053232174638,-0.390238945383691,0.9314836389141632,1.0353477393758066,0.6633548719612992,0.5572563526814411,-0.9252823778223256,1.1612839560729924
2784,1,C1: Intermediário,4315909,Rodeio Bonito,RS,4317954,Santo Expedito do Sul,RS,1.8878698829713019,8.796546003397397,4.659508622963507,IND5,0.8413960205935925,-0.2442830763589087,0.1189759811292124,-0.5650133819613351,0.4968696829214281,0.2215417837342181,0.1030467285420242,-0.4177875308367462,-0.3639841797927218,1.2093340360844866,0.8655440766677309,-0.3826591251534898,0.3051151002941978,8.523061028105163,-0.6195366907761776
2785,1,C1: Intermediário,3131406,Ipiaçu,MG,4124608,São Carlos do Ivaí,PR,1.9190202830159033,8.938809672759254,4.6580068732015425,INF4-UP,0.30006563229103095,4.274661089234527,-0.0657126917152978,-0.4041620027607923,-2.3897241768136257,0.9024829830673446,-0.8104404411610127,1.7046653388215958,-0.4791502312844782,0.5566375569990386,0.055297431112165,0.3406901404961296,-0.2602047660149373,-0.123780355309133,-0.5941101095227247
2786,1,C1: Intermediário,3154309,Resplendor,MG,3543253,Ribeirão Grande,SP,1.8787621897446245,8.750902960112764,4.657802356904176,IND5,0.231695544071767,-0.2412268457023054,0.4740719243541585,0.411354769561338,0.4251582980324053,0.5190411829176937,0.3271705791554566,-0.6763997545280681,-0.0527036747531696,0.3658026956493582,0.8052879242120458,-4.14241389277963,-0.3800685879086749,-1.253611435468638,-0.7225905045635402
2787,3,C3: Norte/Amazônico,1506005,Prainha,PA,1600402,Mazagão,AP,1.1626262929438973,5.413702272107657,4.656442315391927,IND5,2.2115623992176303,0.8186860799259627,-2.1063383219940355,-2.5814268707733032,0.0234796631847082,0.3689431621772547,1.6504493785425969,-0.412443485886361,0.6108320604813382,0.3404187659601474,0.8734669268179792,0.4122848990503323,-0.9208962475093329,0.0505718461017245,1.589283826425254
2788,2,C2: Nordeste Vulnerável,2311009,Poranga,CE,2516151,Sossêgo,PB,1.6534492197018684,7.688019435770807,4.649685844302699,IND5,1.5125948256252164,-0.6478723644063404,0.3710651791662347,0.7928528633597471,-4.20162937971753,-0.0841926092882338,0.1557505507734803,0.8278377782206185,2.7974968419909096,0.1629160789555926,-1.81211550741117,0.597921359910086,0.4040633874288584,0.5944837400419887,-0.4272419882522265
2789,1,C1: Intermediário,3155504,Rio Paranaíba,MG,5215306,Orizona,GO,1.5895643552829706,7.39047365038681,4.649370515371052,IND5,0.8425691390239163,4.274661089234527,0.0009873470443931,0.704306845967228,0.4300041501443878,1.1859293892303255,-1.0744004125515547,1.1383188467462786,-0.3287806495000354,0.5440085434583732,-0.7282451708476146,0.1765368692010198,0.266264367414566,-0.4560902335938395,-0.6980979964490166
2790,2,C2: Nordeste Vulnerável,2515203,São Sebastião do Umbuzeiro,PB,2709004,Tanque d'Arca,AL,1.5268892032588672,7.098918672007089,4.649269018476566,IND5,1.6426066680120877,-0.2608420829065347,0.979546696445004,1.0048841418992602,-0.7095124665878279,0.3051151002941978,6.7857323121119055,-0.6195366907761776,2.133608464757563,0.7218415932947497,-1.8239886952269908,-0.0336672408675595,0.7416999241712822,-1.0199023901854043,-0.6322292968712875
2791,2,C2: Nordeste Vulnerável,2403509,Espírito Santo,RN,2515971,Sobrado,PB,1.55457664975228,7.2268038818813745,4.648727921125169,INF4-UP,0.33399082308151523,-0.39343547446994,-0.407956681042,0.3124584856332325,0.1351691087752432,-0.0115262689243324,-0.0654761060440067,-0.4278107021774864,4.274661089234527,-0.1485561011290697,-0.2307972707608626,0.6243376631872325,-0.1841281331498004,-0.0341275231918474,3.131133164894432
2792,2,C2: Nordeste Vulnerável,1710706,Itaguatins,TO,2111953,Sucupira do Riachão,MA,1.4754959238996652,6.858906353434187,4.6485430679184,IND5,1.4137513639737442,0.9971911846285152,-0.5151467946369096,-1.718969892157762,-0.0689269771256384,0.0093836325719349,0.7382170957823433,-0.5202060854430138,1.7823429072690258,0.9703049540414368,0.7157717352067281,-4.20162937971753,-0.948894953379424,-1.7196417421393082,1.9688456546098376
2793,2,C2: Nordeste Vulnerável,2202752,Colônia do Gurguéia,PI,2516300,Sumé,PB,1.4337619717732273,6.660974262786603,4.645802015450819,IND5,1.016638278836884,4.274661089234527,0.4937933930215122,-1.8120402703771057,-1.604194294660204,1.109181414868706,0.0455024252335697,-0.2294235804326047,-0.1057743996536905,0.6405586592245875,-0.0612009074363965,0.4934859846551358,-1.530302486049591,2.5218052159041524,-0.401529532406821
2794,2,C2: Nordeste Vulnerável,2311207,Potengi,CE,2915007,Itaeté,BA,1.575321513751263,7.3182497391992145,4.64555944337162,IND5,1.2782732862439024,0.415999252047602,-1.0786766470061036,0.3728043960308734,-0.6120319230464045,1.4360268055160963,0.0394612215009824,-0.7094492614167249,-0.6028251929417655,-0.5997784224434266,-1.828618895557076,0.172594762679637,-6.567090515628567,1.561506897732773,-0.4325550920636331
2795,2,C2: Nordeste Vulnerável,2111953,Sucupira do Riachão,MA,2505105,Cuité,PB,1.5359342484671978,7.12561042216592,4.639267875325869,IND4,0.26606156150692245,1.7823429072690258,0.9703049540414368,0.7157717352067281,-4.20162937971753,-0.948894953379424,-1.7196417421393082,1.9688456546098376,0.0544834828628281,-0.7600740105499937,0.6714745618660548,0.5675351819366469,-1.2228910118390202,0.7311134744224658,0.319200145876855
2796,2,C2: Nordeste Vulnerável,2920403,Manoel Vitorino,BA,3162401,São João da Ponte,MG,1.5711825777055919,7.289026763381588,4.639197800542444,IND5,2.4390884379387834,4.138480608091535,0.6050357118608835,-4.290501181611894,0.2599768248065152,-0.5131732339470237,3.6750108114132063,-0.5772744530765438,-0.5912221336251327,0.7654190510290122,-0.0899392553754261,0.3680420851209017,-0.2716301686998219,-0.9511300965233832,-0.6065620238731303
2797,1,C1: Intermediário,4115408,Marmeleiro,PR,4320552,Sertão Santana,RS,1.740283887663622,8.07193892885184,4.638288604194541,IND5,0.7445750327609224,-0.1585948624905196,-0.8582691017542762,-0.3043756032089127,-0.1969956268601983,0.1512667379375014,-0.5607727290762669,-0.5249635458067772,-0.5301051041919662,-0.1842093555258213,0.9615649771537872,-3.5115923859120093,-3.656868945436806,1.0294148054384742,2.397872326604788
2798,2,C2: Nordeste Vulnerável,2108405,Peri Mirim,MA,2203420,Domingos Mourão,PI,1.6562118371613321,7.681513222481461,4.638001640544488,IND5,1.1295454981289126,0.1886285834844454,-1.6399885743854077,-0.7624513008354243,0.1289607294490756,0.8782241178112538,-0.8532577092963655,0.3632035909119246,-0.3464885864309752,1.0519277199417834,1.1828352002976683,0.4550657916425983,0.3051151002941978,8.029929952772747,-0.6195366907761776
2799,2,C2: Nordeste Vulnerável,2109056,Porto Rico do Maranhão,MA,2203420,Domingos Mourão,PI,1.6556202839381824,7.6775013488648725,4.6372356141743785,IND5,1.3266745951688812,0.4787164419486182,-0.0154530213992949,-1.1019441075330094,0.5544188601397256,0.4191864214870606,-1.3674331045402264,-0.6318725958957323,-0.3464885864309752,1.0519277199417834,1.1828352002976683,0.4550657916425983,0.3051151002941978,8.029929952772747,-0.6195366907761776
2800,1,C1: Intermediário,3134608,Jaboticatubas,MG,3543253,Ribeirão Grande,SP,1.929672984369366,8.948127190975487,4.637121034921205,IND5,0.484166798393483,0.1932432642649496,0.1724608293068168,-0.0179016413550854,0.5068519764461021,0.3933903989884023,0.0247512192736539,-0.3427425376444678,-0.0527036747531696,0.3658026956493582,0.8052879242120458,-4.14241389277963,-0.3800685879086749,-1.253611435468638,-0.7225905045635402
2801,1,C1: Intermediário,3510906,Cássia dos Coqueiros,SP,4314308,Pejuçara,RS,1.6237694499242536,7.528402242417629,4.636373863378476,IND5,1.1477003176476637,4.095716129995789,-2.3974281824963986,-1.7828882657648082,0.6119921518258112,-0.5380586271402248,-0.2781941619064866,-0.6782378609246212,0.9766469443090652,1.326713092522516,0.1684535631679121,0.5415636566196,-1.993885191041514,0.1691401137734261,-0.7041126848251706
2802,1,C1: Intermediário,3129103,Gurinhatã,MG,3554300,Teodoro Sampaio,SP,1.5490646448736514,7.180676506752627,4.635491827846102,IND2,0.18176400817331353,4.260204663206858,-0.7658816351929745,0.3660037833098417,0.176811725416928,0.9705677887232717,-0.6359994148980765,0.6549472686381174,-0.4862864919491524,0.3807731820633315,0.2957202270095691,-0.3086116329354418,0.5270549710619332,-0.0135104341120323,-0.6964654327479027
2803,1,C1: Intermediário,3302601,Mangaratiba,RJ,4215109,Rodeio,SC,1.7508540283382494,8.113135489569348,4.633816042697619,IND8,0.1471613774051859,-0.069099631774451,0.1563246039831049,0.7878157847238347,-4.20162937971753,-0.344759895925796,-0.296808909703777,0.3983800364618141,-0.7803823352818483,0.4200095428590109,0.6922447665065726,0.0792067366072034,-0.8234979411463889,-0.4162668564449332,0.9917895443185818
2804,1,C1: Intermediário,3305604,Silva Jardim,RJ,3543253,Ribeirão Grande,SP,1.8158889734032428,8.414265151902727,4.63368921256208,IND8,0.15118267857885417,0.3362414907188253,0.4901737807208431,0.674268828536214,0.2553994603880337,0.3322528708184671,0.3139703893563407,-0.6300210652689163,-0.0527036747531696,0.3658026956493582,0.8052879242120458,-4.14241389277963,-0.3800685879086749,-1.253611435468638,-0.7225905045635402
2805,2,C2: Nordeste Vulnerável,2906873,Capim Grosso,BA,3122355,Divisa Alegre,MG,1.514480361937504,7.014288548666785,4.631482005525505,IND5,0.756687653415003,0.0062216656979662,-0.5213558272865734,-0.007023489175418,0.3990186534667188,1.4360268055160963,-0.0448459540491642,-0.7120625791178518,3.970258999097058,0.457694414923976,-1.3101797411374687,0.4069084688604217,-0.5270450371997633,-0.0070020654907559,2.9874766775414936
2806,2,C2: Nordeste Vulnerável,2702504,Dois Riachos,AL,2705309,Minador do Negrão,AL,1.3254114557405734,6.138295652748849,4.631237810365717,IND5,1.3345272682700342,-0.0459693501301825,-0.0092813386876251,0.4882730395488325,0.342886749283104,-0.4115014138981039,0.5558337788186316,1.089269322830985,4.274661089234527,-1.0426928513235068,-1.810030025409635,0.5553746699512804,0.8362381893587563,-1.596846256977481,-0.4513442131051927
2807,1,C1: Intermediário,3123502,Douradoquara,MG,3553609,Tapiratiba,SP,1.8980674460559692,8.789602518305896,4.63081674570583,IND5,1.604686700182145,-0.4600393100570829,0.1207111750794719,-2.388534715233134,-0.1560547412292065,0.1780063897528498,6.055456516757971,-0.6925335263613941,0.1434941994825232,-0.2784044756988425,0.3397840211556138,-1.170524578759004,1.2105893946319692,-1.1659919027550163,-0.7007814494210826
2808,2,C2: Nordeste Vulnerável,2107605,Palmeirândia,MA,2110609,São Bernardo,MA,1.2378716202412126,5.732146811301692,4.630647243980013,IND9,0.2282974762763781,-0.5108993867283237,0.314295903694877,0.4379309260175577,0.5012457280714864,0.086717231405749,-1.388402545194184,-0.6104574026034386,-0.4827904067563631,0.0426955715004635,0.5620956639949407,-0.322961933454297,-5.739496156566318,1.1766550187095786,0.6669618787371362
2809,2,C2: Nordeste Vulnerável,2400406,Água Nova,RN,2501534,Baraúna,PB,1.4378398060552198,6.655280977090811,4.628666520730996,IND5,1.2327370326975948,-0.4390400478036472,1.182811371666055,0.5305106646448716,0.2054079765761868,0.1021712509528783,-0.9183524730912582,-0.6995731963296102,4.274661089234527,0.4920421543795785,-1.5924907665730972,0.021690808124603,-1.2985541903248166,2.566018146742715,0.2474643586011482
2810,2,C2: Nordeste Vulnerável,1718659,Rio da Conceição,TO,3127073,Fruta de Leite,MG,1.5957926050700468,7.385941309019032,4.628384215420301,IND5,0.48725553485121204,-1.026473364579063,-0.084220731772383,-0.0158115045766719,-0.3795294157506742,0.7168574429122746,-1.033871448646639,-0.747525125770965,4.274661089234527,0.1981712640877742,0.8233327495667514,0.6368673213931342,0.4867690358673273,-0.7026807201840174,2.039745328917313
2811,2,C2: Nordeste Vulnerável,2106672,Milagres do Maranhão,MA,3142254,Miravânia,MG,1.652020579210936,7.645852170671952,4.628182155996932,IND5,0.8057424500370506,3.925769229501615,-0.5933535317014217,0.7939326983745975,-4.20162937971753,0.6080930742638448,0.2819246659984742,0.3825931561462959,0.1771722088702159,0.0448803726786135,-0.593704996648198,0.4767746585238586,-1.2119636221413737,1.1965886025636614,0.2623956559132797
2812,1,C1: Intermediário,3148509,Pavão,MG,3162609,São João do Oriente,MG,1.8441346006300592,8.531059835768295,4.626050521598346,IND5,2.2859523693193946,2.2071400092896365,0.006501903419284,-2.925613461455425,0.2001758678219788,-0.0353207706935666,1.0012013318964526,-0.677966970089412,-0.7092206966559496,0.8952941792767024,0.96100607555353,-0.5405445834847716,-0.6095734497859847,0.3202359910868822,1.6756477253153643
2813,1,C1: Intermediário,3531902,Morro Agudo,SP,4126306,Sengés,PR,1.5528914367746354,7.183665831319987,4.625993586270595,IND5,0.3614995170218142,4.274661089234527,0.0671028284597508,0.7511794735505697,0.5929294657985056,0.338574817172021,-0.5782439824033839,1.6729203269857402,-0.1305200091636076,-0.6735331521103175,0.1365511443108823,-0.5060545615498993,0.578548806376693,-0.0236246859078596,-0.7671933961175473
2814,1,C1: Intermediário,3143203,Monte Santo de Minas,MG,4111506,Ivaiporã,PR,1.5355727343430652,7.103354591699687,4.625866576168867,INF4-UP,0.2320584221274828,4.274661089234527,-0.1069853195402343,0.5800890140721309,0.5329645570058869,1.0844560178423053,-0.3357503657650462,1.0943116870711047,-0.471725790061613,-0.0333934416150515,0.4372048600227963,0.2722182055119331,0.4212017398138136,-1.188304416639286,-0.6834667252556732
2815,2,C2: Nordeste Vulnerável,2311009,Poranga,CE,2413102,Senador Elói de Souza,RN,1.6889392671719332,7.806877451503565,4.6223553437498905,IND5,1.758767961063212,-0.6478723644063404,0.3710651791662347,0.7928528633597471,-4.20162937971753,-0.0841926092882338,0.1557505507734803,0.8278377782206185,2.69885946225118,0.3351624197570265,-2.23607122951568,0.6439405332208575,0.0373865497793679,-0.3304773717014226,-0.6754081345001631
2816,2,C2: Nordeste Vulnerável,2311009,Poranga,CE,2414753,Venha-Ver,RN,1.7516757474608846,8.09600365476558,4.621862043748199,IND8,0.24150640076083676,-0.6478723644063404,0.3710651791662347,0.7928528633597471,-4.20162937971753,-0.0841926092882338,0.1557505507734803,0.8278377782206185,4.067258299874438,0.5971185771173904,0.8204269595232129,0.3513399663318747,-0.6443650815915051,0.5357507303667115,-0.0422045641737858
2817,1,C1: Intermediário,3542800,Ribeira,SP,3553302,Tambaú,SP,1.8940009017795525,8.750484295854365,4.620105662575207,IND5,1.1166844073131565,-0.1666297914748153,-0.7896598959392781,-1.5242806783690654,-4.20162937971753,0.9059003141634744,-0.9969422333063894,-0.6880279240966721,-0.2894819218014787,0.5418692512353264,0.3743273120628533,0.022005611539596,0.9351392031014432,-0.9814999817237752,-0.7170394587061806
2818,1,C1: Intermediário,3510203,Capão Bonito,SP,4119608,Pitanga,PR,1.8263531136358355,8.436890164281293,4.619528445332194,IND8,0.14982546935723975,-0.311376060525086,0.2577775566801724,0.1959254258220207,-4.20162937971753,1.0833488994253992,-0.3281890695335619,-0.7088259573991847,-0.2605728615955933,-0.7660165084308844,0.414334476789284,0.1567035720313633,-0.2911729618743949,0.8607092247095426,-0.687808070665198
2819,1,C1: Intermediário,4314498,Pinheirinho do Vale,RS,4321352,Tavares,RS,1.9186181423575355,8.859356719919912,4.617571636436343,IND5,0.2295675021814906,-0.7547228900545101,0.8915333533854177,1.0711270285406291,0.3323377657670052,-1.1115506375610784,-0.3152623567375137,0.1148760405481812,-0.4861575690678565,0.6828282679228653,0.6808120110380651,-4.20162937971753,-0.6734179625213138,2.1095041003451493,0.5865608962860906
2820,2,C2: Nordeste Vulnerável,2200103,Agricolândia,PI,2411429,Santana do Seridó,RN,1.5817217792833345,7.299868526135201,4.615140675895335,IND5,3.1074683549230797,-0.7168261487972906,1.1635282825526043,1.015066725586172,-0.6477443536303623,0.8328813723098473,-1.1110571821769304,0.803762876789595,4.274661089234527,0.3157856927708621,-4.336569178893552,0.5601215663852321,0.4115965762520264,-1.576770169720865,-0.1564747066188529
2821,1,C1: Intermediário,3161502,São Geraldo,MG,5203962,Buritinópolis,GO,1.9120022204964562,8.823894925214018,4.615002444038935,INF4-UP,0.31584501119656244,-0.203497943675999,-0.7417730669891068,0.2708314637827982,0.0763064238075019,0.483271694668467,0.1189427244839533,-0.4508141767316563,0.1723534239527817,0.6955398102826086,0.6797526984866221,-4.20162937971753,-0.948894953379424,-1.7196417421393082,1.9688456546098376
2822,2,C2: Nordeste Vulnerável,2106672,Milagres do Maranhão,MA,2111003,São João Batista,MA,1.6840127095045785,7.769695773016549,4.613798770371825,IND5,0.48333118702954275,3.925769229501615,-0.5933535317014217,0.7939326983745975,-4.20162937971753,0.6080930742638448,0.2819246659984742,0.3825931561462959,-0.2675877830778714,-0.0816029179168958,-0.038453102164354,0.4972354190151942,0.6599645188846982,-0.3683831143474372,0.2095630808844651
2823,2,C2: Nordeste Vulnerável,1505007,Nova Timboteua,PA,2111953,Sucupira do Riachão,MA,1.559558839350946,7.192259126519734,4.611726688620012,IND5,0.4237897574480402,1.186662317940121,0.0135833113812164,-0.0140726985480368,0.5329292156923081,0.3681391683386414,-0.0353678816278254,-0.7144085990459393,1.7823429072690258,0.9703049540414368,0.7157717352067281,-4.20162937971753,-0.948894953379424,-1.7196417421393082,1.9688456546098376
